"","gameId","quarter","playId","playDescription","possessionTeam","Home","Result","kickerId","gameClock","kickLength","preSnapHomeScore","preSnapVisitorScore","scoreDifference","secondsRemain","average_temperature","StadiumName","RoofType","TimeMeasure","TimeStartGame","TimeEndGame","real_WindSpeed","condition"
"1125",2019100607,4,3911,"(2:41) (Field Goal formation) C.Boswell 33 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.","PIT",1,1,41953,"02:41:00",33,20,20,0,161,66.2,"Heinz Field","Outdoor","10/6/2019 16:00","10/6/2019 13:00","10/6/2019 16:23",9.2,0
"1126",2019100607,4,3319,"(11:42) (Field Goal formation) J.Tucker 26 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.","BAL",0,1,39470,"11:42:00",26,20,17,3,702,66.2,"Heinz Field","Outdoor","10/6/2019 16:00","10/6/2019 13:00","10/6/2019 16:23",9.2,0
"1127",2019100607,5,4572,"(5:31) (Field Goal formation) J.Tucker 46 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.","BAL",0,1,39470,"05:31:00",46,23,23,0,-331,66.2,"Heinz Field","Outdoor","10/6/2019 17:00","10/6/2019 13:00","10/6/2019 16:23",9.2,0
"1128",2019100608,2,1815,"(:49) (Field Goal formation) C.Santos 36 yard field goal is No Good, Wide Right, Center-B.Brinkley, Holder-B.Kern.","TEN",1,0,41991,"00:49:00",36,0,7,-7,1849,76.964,"Nissan Stadium","Outdoor","10/6/2019 13:00","10/6/2019 12:00","10/6/2019 14:54",9.2,0
"1129",2019100608,2,850,"(15:00) (Field Goal formation) C.Santos 50 yard field goal is No Good, Wide Left, Center-B.Brinkley, Holder-B.Kern.","TEN",1,0,41991,"15:00:00",50,0,0,0,2700,76.964,"Nissan Stadium","Outdoor","10/6/2019 13:00","10/6/2019 12:00","10/6/2019 14:54",9.2,0
"1130",2019100608,4,3065,"(12:27) (Field Goal formation) C.Santos 33 yard field goal is BLOCKED (D.Johnson), Center-B.Brinkley, Holder-B.Kern.","TEN",1,0,41991,"12:27:00",NA,7,7,0,747,76.964,"Nissan Stadium","Outdoor","10/6/2019 15:00","10/6/2019 12:00","10/6/2019 14:54",4.72,3
"1131",2019100608,4,3472,"(6:35) (Field Goal formation) C.Santos 53 yard field goal is No Good, Wide Left, Center-B.Brinkley, Holder-B.Kern.","TEN",1,0,41991,"06:35:00",53,7,14,-7,395,76.964,"Nissan Stadium","Outdoor","10/6/2019 15:00","10/6/2019 12:00","10/6/2019 14:54",4.72,3
"1132",2019100609,2,1442,"(10:39) M.Nugent 37 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.","NE",0,1,29874,"10:39:00",37,7,6,1,2439,71.6,"FedExField","Outdoor","10/6/2019 14:00","10/6/2019 13:00","10/6/2019 16:08",13.86,0
"1133",2019100609,2,2478,"(:34) M.Nugent 23 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.","NE",0,1,29874,"00:34:00",23,7,9,-2,1834,71.6,"FedExField","Outdoor","10/6/2019 14:00","10/6/2019 13:00","10/6/2019 16:08",13.86,0
"1134",2019100610,2,1538,"(5:22) B.McManus 40 yard field goal is GOOD, Center-C.Kreiter, Holder-C.Wadman.","DEN",0,1,40276,"05:22:00",40,0,14,-14,2122,78.98,"Dignity Health Sports Park","Outdoor","10/6/2019 14:00","10/6/2019 13:05","10/6/2019 16:08",9.2,0
"1135",2019100610,2,1286,"(8:49) C.McLaughlin 48 yard field goal is BLOCKED (D.Jones), Center-C.Mazza, Holder-T.Long.","LAC",1,0,48488,"08:49:00",NA,0,14,-14,2329,78.98,"Dignity Health Sports Park","Outdoor","10/6/2019 14:00","10/6/2019 13:05","10/6/2019 16:08",9.2,0
"1136",2019100610,4,4130,"(:15) C.McLaughlin 32 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.","LAC",1,1,48488,"00:15:00",32,10,20,-10,15,78.98,"Dignity Health Sports Park","Outdoor","10/6/2019 16:00","10/6/2019 13:05","10/6/2019 16:08",8.08,0
"1137",2019100610,4,3925,"(2:00) B.McManus 46 yard field goal is GOOD, Center-C.Kreiter, Holder-C.Wadman.","DEN",0,1,40276,"02:00:00",46,10,17,-7,120,78.98,"Dignity Health Sports Park","Outdoor","10/6/2019 16:00","10/6/2019 13:05","10/6/2019 16:08",8.08,0
"1138",2019100610,4,3440,"(6:52) C.McLaughlin 45 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.","LAC",1,1,48488,"06:52:00",45,7,17,-10,412,78.98,"Dignity Health Sports Park","Outdoor","10/6/2019 16:00","10/6/2019 13:05","10/6/2019 16:08",8.08,0
"1139",2019100611,2,1740,"(2:23) (Field Goal formation) M.Crosby 20 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.","GB",0,1,32386,"02:23:00",20,0,14,-14,1943,95,"AT&T Stadium","Retractable","10/6/2019 16:00","10/6/2019 15:25","10/6/2019 18:56",6.96,0
"1140",2019100611,2,2004,"(:45) (Field Goal formation) B.Maher 54 yard field goal is No Good, Wide Right, Center-L.Ladouceur, Holder-C.Jones.","DAL",1,0,40775,"00:45:00",54,0,17,-17,1845,95,"AT&T Stadium","Retractable","10/6/2019 16:00","10/6/2019 15:25","10/6/2019 18:56",6.96,0
"1141",2019100611,3,2889,"(5:58) (Field Goal formation) B.Maher 36 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.","DAL",1,1,40775,"05:58:00",36,0,24,-24,1258,95,"AT&T Stadium","Retractable","10/6/2019 17:00","10/6/2019 15:25","10/6/2019 18:56",4.72,0
"1142",2019100611,4,4066,"(8:11) (Field Goal formation) M.Crosby 38 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.","GB",0,1,32386,"08:11:00",38,17,31,-14,491,95,"AT&T Stadium","Retractable","10/6/2019 18:00","10/6/2019 15:25","10/6/2019 18:56",5.84,0
"1143",2019100611,4,4704,"(1:44) (Field Goal formation) B.Maher 33 yard field goal is No Good, Wide Right, Center-L.Ladouceur, Holder-C.Jones.","DAL",1,0,40775,"01:44:00",33,24,34,-10,104,95,"AT&T Stadium","Retractable","10/6/2019 18:00","10/6/2019 15:25","10/6/2019 18:56",5.84,0
"1144",2019100612,1,397,"(9:05) H.Butker 29 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.","KC",1,1,45046,"09:05:00",29,0,0,0,3245,57.32,"Arrowhead Stadium","Outdoor","10/6/2019 19:00","10/6/2019 19:20","10/6/2019 22:35",3.36,0
"1145",2019100612,2,1289,"(11:16) A.Vinatieri 32 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.","IND",0,1,21213,"11:16:00",32,10,7,3,2476,57.32,"Arrowhead Stadium","Outdoor","10/6/2019 20:00","10/6/2019 19:20","10/6/2019 22:35",4.72,0
"1146",2019100612,4,4454,"(1:19) H.Butker 36 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.","KC",1,1,45046,"01:19:00",36,10,19,-9,79,57.32,"Arrowhead Stadium","Outdoor","10/6/2019 22:00","10/6/2019 19:20","10/6/2019 22:35",0,0
"1147",2019100612,4,3853,"(7:44) A.Vinatieri 31 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.","IND",0,1,21213,"07:44:00",31,10,13,-3,464,57.32,"Arrowhead Stadium","Outdoor","10/6/2019 22:00","10/6/2019 19:20","10/6/2019 22:35",0,0
"1148",2019100612,4,4224,"(2:30) A.Vinatieri 29 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.","IND",0,1,21213,"02:30:00",29,10,16,-6,150,57.32,"Arrowhead Stadium","Outdoor","10/6/2019 22:00","10/6/2019 19:20","10/6/2019 22:35",0,0
"1149",2019100700,1,1017,"(1:14) R.Gould 47 yard field goal is No Good, Wide Right, Center-G.Sanborn, Holder-M.Wishnowsky.","SF",1,0,30403,"01:14:00",47,14,0,14,2774,74.9428571428572,"Levi's Stadium","Outdoor","10/7/2019 17:00","10/7/2019 17:15","10/7/2019 20:12",12.74,0
"1150",2019100700,2,2089,"(:15) R.Gould 52 yard field goal is No Good, Short, Center-G.Sanborn, Holder-M.Wishnowsky.","SF",1,0,30403,"00:15:00",52,21,3,18,1815,74.9428571428572,"Levi's Stadium","Outdoor","10/7/2019 18:00","10/7/2019 17:15","10/7/2019 20:12",10.31,0
"1151",2019100700,3,3024,"(1:44) R.Gould 32 yard field goal is BLOCKED (T.Thomas), Center-G.Sanborn, Holder-M.Wishnowsky, RECOVERED by CLE-T.Mitchell at CLE 18. T.Mitchell to CLE 45 for 27 yards (D.Buckner).","SF",1,0,30403,"01:44:00",NA,28,3,25,1004,74.9428571428572,"Levi's Stadium","Outdoor","10/7/2019 19:00","10/7/2019 17:15","10/7/2019 20:12",11.43,0
"1152",2019100700,4,3783,"(5:13) R.Gould 44 yard field goal is GOOD, Center-G.Sanborn, Holder-M.Wishnowsky.","SF",1,1,30403,"05:13:00",44,28,3,25,313,74.9428571428572,"Levi's Stadium","Outdoor","10/7/2019 20:00","10/7/2019 17:15","10/7/2019 20:12",9.2,0
"1153",2019101000,3,2850,"(2:52) M.Nugent 40 yard field goal is No Good, Hit Left Upright, Center-J.Cardona, Holder-J.Bailey.","NE",1,0,29874,"02:52:00",40,21,14,7,1072,55.2,"Gillette Stadium","Outdoor","10/10/2019 22:00","10/10/2019 20:20","10/10/2019 23:22",10.31,0
"1154",2019101300,1,152,"(13:25) (Field Goal formation) J.Slye 49 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.","CAR",0,1,48337,"13:25:00",49,0,0,0,3505,58.775,"Tottenham Hotspur Stadium","Outdoor","10/13/2019 14:00","10/13/2019 14:30","10/13/2019 17:56",12.68,1
"1155",2019101300,3,2856,"(5:32) (Field Goal formation) M.Gay 54 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.","TB",1,1,47928,"05:32:00",54,7,27,-20,1232,58.775,"Tottenham Hotspur Stadium","Outdoor","10/13/2019 16:00","10/13/2019 14:30","10/13/2019 17:56",14.98,1
"1156",2019101300,3,2459,"(8:25) (Field Goal formation) J.Slye 46 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.","CAR",0,1,48337,"08:25:00",46,7,17,-10,1405,58.775,"Tottenham Hotspur Stadium","Outdoor","10/13/2019 16:00","10/13/2019 14:30","10/13/2019 17:56",14.98,1
"1157",2019101300,4,4529,"(1:16) (Field Goal formation) J.Slye 41 yard field goal is No Good, Wide Right, Center-J.Jansen, Holder-M.Palardy.","CAR",0,0,48337,"01:16:00",41,26,37,-11,76,58.775,"Tottenham Hotspur Stadium","Outdoor","10/13/2019 17:00","10/13/2019 14:30","10/13/2019 17:56",12.68,0
"1158",2019101300,4,3820,"(7:59) (Field Goal formation) J.Slye 29 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.","CAR",0,1,48337,"07:59:00",29,18,34,-16,479,58.775,"Tottenham Hotspur Stadium","Outdoor","10/13/2019 17:00","10/13/2019 14:30","10/13/2019 17:56",12.68,0
"1159",2019101301,2,1045,"(14:52) (Field Goal formation) J.Tucker 40 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch. Justin Tucker scores 1,000th point in 118th game, an NFL record.","BAL",1,1,39470,"14:52:00",40,14,7,7,2692,63.5,"M&T Bank Stadium","Outdoor","10/13/2019 14:00","10/13/2019 13:00","10/13/2019 16:12",6.96,0
"1160",2019101301,2,2083,"(:39) (Field Goal formation) R.Bullock 22 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.","CIN",0,1,38691,"00:39:00",22,17,7,10,1839,63.5,"M&T Bank Stadium","Outdoor","10/13/2019 14:00","10/13/2019 13:00","10/13/2019 16:12",6.96,0
"1161",2019101301,3,3084,"(:07) (Field Goal formation) J.Tucker 49 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.","BAL",1,1,39470,"00:07:00",49,17,10,7,907,63.5,"M&T Bank Stadium","Outdoor","10/13/2019 15:00","10/13/2019 13:00","10/13/2019 16:12",9.2,0
"1162",2019101301,4,3742,"(3:49) (Field Goal formation) J.Tucker 21 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.","BAL",1,1,39470,"03:49:00",21,20,10,10,229,63.5,"M&T Bank Stadium","Outdoor","10/13/2019 16:00","10/13/2019 13:00","10/13/2019 16:12",5.84,0
"1163",2019101302,2,1229,"(10:49) J.Myers 38 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.","SEA",0,1,41175,"10:49:00",38,20,6,14,2449,64.94,"FirstEnergy Stadium","Outdoor","10/13/2019 14:00","10/13/2019 13:00","10/13/2019 16:31",20.82,0
"1164",2019101302,2,1485,"(7:28) J.Myers 20 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.","SEA",0,1,41175,"07:28:00",20,20,9,11,2248,64.94,"FirstEnergy Stadium","Outdoor","10/13/2019 14:00","10/13/2019 13:00","10/13/2019 16:31",20.82,0
"1165",2019101303,2,1683,"(2:44) J.Lambo 22 yard field goal is GOOD, Center-M.Orzech, Holder-L.Cooke.","JAX",1,1,43068,"02:44:00",22,0,3,-3,1964,81.98,"TIAA Bank Field","Outdoor","10/13/2019 14:00","10/13/2019 13:00","10/13/2019 15:52",10.31,0
"1166",2019101303,3,2458,"(8:42) W.Lutz 21 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.","NO",0,1,43689,"08:42:00",21,3,3,0,1422,81.98,"TIAA Bank Field","Outdoor","10/13/2019 15:00","10/13/2019 13:00","10/13/2019 15:52",10.31,0
"1167",2019101303,3,2710,"(3:14) J.Lambo 32 yard field goal is GOOD, Center-M.Orzech, Holder-L.Cooke.","JAX",1,1,43068,"03:14:00",32,3,6,-3,1094,81.98,"TIAA Bank Field","Outdoor","10/13/2019 15:00","10/13/2019 13:00","10/13/2019 15:52",10.31,0
"1168",2019101304,1,501,"(10:24) H.Butker 41 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.","KC",1,1,45046,"10:24:00",41,7,0,7,3324,59.66,"Arrowhead Stadium","Outdoor","10/13/2019 12:00","10/13/2019 12:00","10/13/2019 15:07",0,0
"1169",2019101304,1,813,"(5:50) K.Fairbairn 44 yard field goal is GOOD, Center-J.Weeks, Holder-B.Anger.","HOU",0,1,43846,"05:50:00",44,10,0,10,3050,59.66,"Arrowhead Stadium","Outdoor","10/13/2019 12:00","10/13/2019 12:00","10/13/2019 15:07",0,0
"1170",2019101304,3,2870,"(11:00) K.Fairbairn 46 yard field goal is No Good, Wide Left, Center-J.Weeks, Holder-B.Anger.","HOU",0,0,43846,"11:00:00",46,17,23,-6,1560,59.66,"Arrowhead Stadium","Outdoor","10/13/2019 14:00","10/13/2019 12:00","10/13/2019 15:07",5.84,0
"1171",2019101305,2,1802,"(1:13) (Field Goal formation) J.Sanders 39 yard field goal is GOOD, Center-T.Pepper, Holder-M.Haack.","MIA",1,1,46298,"01:13:00",39,0,7,-7,1873,87.26,"Hard Rock Stadium","Outdoor","10/13/2019 14:00","10/13/2019 13:00","10/13/2019 16:09",9.2,0
"1172",2019101305,3,2624,"(4:19) D.Hopkins 21 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.","WAS",0,1,40125,"04:19:00",21,3,14,-11,1159,87.26,"Hard Rock Stadium","Outdoor","10/13/2019 15:00","10/13/2019 13:00","10/13/2019 16:09",14.98,0
"1173",2019101305,4,2956,"(15:00) (Field Goal formation) D.Hopkins 55 yard field goal is No Good, Wide Right, Center-N.Sundberg, Holder-T.Way.","WAS",0,0,40125,"15:00:00",55,3,17,-14,900,87.26,"Hard Rock Stadium","Outdoor","10/13/2019 16:00","10/13/2019 13:00","10/13/2019 16:09",12.74,0
"1174",2019101306,1,770,"(1:57) D.Bailey 39 yard field goal is GOOD, Center-A.Cutting, Holder-B.Colquitt.","MIN",1,1,38134,"01:57:00",39,7,0,7,2817,70,"U.S. Bank Stadium","Indoor","10/13/2019 12:00","10/13/2019 12:00","10/13/2019 15:07",0,0
"1175",2019101306,3,2813,"(6:23) J.Elliott 40 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.","PHI",0,1,44966,"06:23:00",40,24,17,7,1283,70,"U.S. Bank Stadium","Indoor","10/13/2019 14:00","10/13/2019 12:00","10/13/2019 15:07",0,0
"1176",2019101307,2,1807,"(3:41) M.Bryant 29 yard field goal is GOOD, Center-J.Harris, Holder-M.Schaub.","ATL",0,1,27091,"03:41:00",29,17,7,10,2021,87.62,"State Farm Stadium","Retractable","10/13/2019 14:00","10/13/2019 13:05","10/13/2019 16:12",5.84,0
"1177",2019101307,2,2222,"(:07) Z.Gonzalez 22 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.","ARI",1,1,45037,"00:07:00",22,17,10,7,1807,87.62,"State Farm Stadium","Retractable","10/13/2019 14:00","10/13/2019 13:05","10/13/2019 16:12",5.84,0
"1178",2019101307,3,2782,"(7:51) M.Bryant 44 yard field goal is GOOD, Center-J.Harris, Holder-M.Schaub.","ATL",0,1,27091,"07:51:00",44,27,10,17,1371,87.62,"State Farm Stadium","Retractable","10/13/2019 15:00","10/13/2019 13:05","10/13/2019 16:12",0,0
"1179",2019101308,2,1953,"(:03) R.Gould 55 yard field goal is No Good, Center-G.Sanborn, Holder-M.Wishnowsky. J.Natson at LA -8 pushed ob at LA 33 for 41 yards (M.Wishnowsky).","SF",0,0,30403,"00:03:00",55,7,7,0,1803,75.47,"Los Angeles Memorial Coliseum","Outdoor","10/13/2019 14:00","10/13/2019 13:05","10/13/2019 16:16",3.36,0
"1180",2019101308,3,2741,"(5:02) R.Gould 25 yard field goal is GOOD, Center-G.Sanborn, Holder-M.Wishnowsky.","SF",0,1,30403,"05:02:00",25,7,14,-7,1202,75.47,"Los Angeles Memorial Coliseum","Outdoor","10/13/2019 15:00","10/13/2019 13:05","10/13/2019 16:16",4.72,0
"1181",2019101308,4,3134,"(12:08) R.Gould 34 yard field goal is GOOD, Center-G.Sanborn, Holder-M.Wishnowsky.","SF",0,1,30403,"12:08:00",34,7,17,-10,728,75.47,"Los Angeles Memorial Coliseum","Outdoor","10/13/2019 16:00","10/13/2019 13:05","10/13/2019 16:16",6.96,0
"1182",2019101309,1,299,"(10:19) B.McManus 31 yard field goal is GOOD, Center-C.Kreiter, Holder-C.Wadman.","DEN",1,1,40276,"10:19:00",31,0,0,0,3319,61.34,"Empower Field at Mile High","Outdoor","10/13/2019 14:00","10/13/2019 14:25","10/13/2019 17:20",4.6,0
"1183",2019101309,2,1538,"(4:42) B.McManus 53 yard field goal is GOOD, Center-C.Kreiter, Holder-C.Wadman.","DEN",1,1,40276,"04:42:00",53,3,0,3,2082,61.34,"Empower Field at Mile High","Outdoor","10/13/2019 15:00","10/13/2019 14:25","10/13/2019 17:20",8.08,0
"1184",2019101309,4,3627,"(4:57) B.McManus 48 yard field goal is GOOD, Center-C.Kreiter, Holder-C.Wadman.","DEN",1,1,40276,"04:57:00",48,13,0,13,297,61.34,"Empower Field at Mile High","Outdoor","10/13/2019 17:00","10/13/2019 14:25","10/13/2019 17:20",2.3,0
"1185",2019101310,2,2132,"(:05) B.Maher 62 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.","DAL",0,1,40775,"00:05:00",62,21,3,18,1805,65.48,"MetLife Stadium","Outdoor","10/13/2019 17:00","10/13/2019 16:25","10/13/2019 19:24",4.72,0
"1186",2019101310,2,947,"(15:00) B.Maher 50 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.","DAL",0,1,40775,"15:00:00",50,7,0,7,2700,65.48,"MetLife Stadium","Outdoor","10/13/2019 17:00","10/13/2019 16:25","10/13/2019 19:24",4.72,0
"1187",2019101310,3,2529,"(7:54) B.Maher 32 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.","DAL",0,1,40775,"07:54:00",32,21,6,15,1374,65.48,"MetLife Stadium","Outdoor","10/13/2019 18:00","10/13/2019 16:25","10/13/2019 19:24",6.96,0
"1188",2019101310,4,3737,"(3:27) S.Ficken 38 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.","NYJ",1,1,44240,"03:27:00",38,21,16,5,207,65.48,"MetLife Stadium","Outdoor","10/13/2019 19:00","10/13/2019 16:25","10/13/2019 19:24",5.84,0
"1189",2019101310,4,3073,"(14:13) B.Maher 40 yard field goal is No Good, Wide Right, Center-L.Ladouceur, Holder-C.Jones.","DAL",0,0,40775,"14:13:00",40,21,9,12,853,65.48,"MetLife Stadium","Outdoor","10/13/2019 19:00","10/13/2019 16:25","10/13/2019 19:24",5.84,0
"1190",2019101311,2,1512,"(:37) C.McLaughlin 43 yard field goal is No Good, Hit Left Upright, Center-C.Mazza, Holder-T.Long.","LAC",1,0,48488,"00:37:00",43,0,21,-21,1837,66.98,"Dignity Health Sports Park","Outdoor","10/13/2019 18:00","10/13/2019 17:20","10/13/2019 20:15",11.43,0
"1191",2019101311,3,1994,"(8:15) C.Boswell 20 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.","PIT",0,1,41953,"08:15:00",20,0,21,-21,1395,66.98,"Dignity Health Sports Park","Outdoor","10/13/2019 19:00","10/13/2019 17:20","10/13/2019 20:15",11.43,0
"1192",2019101311,4,2607,"(14:04) C.McLaughlin 38 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.","LAC",1,1,48488,"14:04:00",38,0,24,-24,844,66.98,"Dignity Health Sports Park","Outdoor","10/13/2019 20:00","10/13/2019 17:20","10/13/2019 20:15",6.96,0
"1193",2019101400,1,154,"(12:44) M.Prater 26 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.","DET",0,1,31446,"12:44:00",26,0,0,0,3464,41.3,"Lambeau Field","Outdoor","10/14/2019 19:00","10/14/2019 19:15","10/14/2019 22:21",4.72,0
"1194",2019101400,2,1998,"(:11) M.Crosby 37 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.","GB",1,1,32386,"00:11:00",37,7,13,-6,1811,41.3,"Lambeau Field","Outdoor","10/14/2019 20:00","10/14/2019 19:15","10/14/2019 22:21",4.72,0
"1195",2019101400,2,944,"(13:32) M.Prater 22 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.","DET",0,1,31446,"13:32:00",22,0,10,-10,2612,41.3,"Lambeau Field","Outdoor","10/14/2019 20:00","10/14/2019 19:15","10/14/2019 22:21",4.72,0
"1196",2019101400,3,2467,"(9:04) M.Prater 41 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.","DET",0,1,31446,"09:04:00",41,13,13,0,1444,41.3,"Lambeau Field","Outdoor","10/14/2019 21:00","10/14/2019 19:15","10/14/2019 22:21",0,0
"1197",2019101400,4,4146,"(:02) M.Crosby 23 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.","GB",1,1,32386,"00:02:00",23,20,22,-2,2,41.3,"Lambeau Field","Outdoor","10/14/2019 22:00","10/14/2019 19:15","10/14/2019 22:21",3.36,0
"1198",2019101400,4,3266,"(12:22) M.Prater 54 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.","DET",0,1,31446,"12:22:00",54,13,19,-6,742,41.3,"Lambeau Field","Outdoor","10/14/2019 22:00","10/14/2019 19:15","10/14/2019 22:21",3.36,0
"1199",2019101700,1,823,"(1:04) H.Butker 33 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.","KC",0,1,45046,"01:04:00",33,6,7,-1,2764,64.76,"Empower Field at Mile High","Outdoor","10/17/2019 18:00","10/17/2019 18:20","10/17/2019 21:13",10.38,0
"1200",2019101700,2,1283,"(8:04) H.Butker 20 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.","KC",0,1,45046,"08:04:00",20,6,10,-4,2284,64.76,"Empower Field at Mile High","Outdoor","10/17/2019 19:00","10/17/2019 18:20","10/17/2019 21:13",9.2,0
"1201",2019101700,4,3679,"(5:08) H.Butker 39 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.","KC",0,1,45046,"05:08:00",39,6,27,-21,308,64.76,"Empower Field at Mile High","Outdoor","10/17/2019 21:00","10/17/2019 18:20","10/17/2019 21:13",6.9,0
"1202",2019102000,1,587,"(5:11) G.Zuerlein 40 yard field goal is No Good, Hit Left Upright, Center-J.McQuaide, Holder-J.Hekker.","LA",0,0,38701,"05:11:00",40,3,0,3,3011,67.7,"Mercedes-Benz Stadium","Retractable","10/20/2019 13:00","10/20/2019 13:00","10/20/2019 16:03",9.2,0
"1203",2019102000,1,290,"(11:28) M.Bryant 52 yard field goal is GOOD, Center-J.Harris, Holder-M.Schaub.","ATL",1,1,27091,"11:28:00",52,0,0,0,3388,67.7,"Mercedes-Benz Stadium","Retractable","10/20/2019 13:00","10/20/2019 13:00","10/20/2019 16:03",9.2,0
"1204",2019102000,1,807,"(1:47) G.Zuerlein 55 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.","LA",0,1,38701,"01:47:00",55,3,0,3,2807,67.7,"Mercedes-Benz Stadium","Retractable","10/20/2019 13:00","10/20/2019 13:00","10/20/2019 16:03",9.2,0
"1205",2019102000,2,1857,"(2:00) G.Zuerlein 25 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.","LA",0,1,38701,"02:00:00",25,3,10,-7,1920,67.7,"Mercedes-Benz Stadium","Retractable","10/20/2019 14:00","10/20/2019 13:00","10/20/2019 16:03",8.08,0
"1206",2019102000,2,1988,"(1:15) M.Bryant 50 yard field goal is No Good, Wide Left, Center-J.Harris, Holder-M.Schaub.","ATL",1,0,27091,"01:15:00",50,3,13,-10,1875,67.7,"Mercedes-Benz Stadium","Retractable","10/20/2019 14:00","10/20/2019 13:00","10/20/2019 16:03",8.08,0
"1207",2019102000,4,3663,"(5:46) G.Zuerlein 20 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.","LA",0,1,38701,"05:46:00",20,3,27,-24,346,67.7,"Mercedes-Benz Stadium","Retractable","10/20/2019 16:00","10/20/2019 13:00","10/20/2019 16:03",6.96,0
"1208",2019102001,1,358,"(10:58) S.Hauschka 39 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.","BUF",1,1,33469,"10:58:00",39,0,0,0,3358,63.995,"New Era Field","Outdoor","10/20/2019 13:00","10/20/2019 13:00","10/20/2019 16:00",6.96,0
"1209",2019102001,2,1367,"(10:11) S.Hauschka 45 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.","BUF",1,1,33469,"10:11:00",45,6,7,-1,2411,63.995,"New Era Field","Outdoor","10/20/2019 14:00","10/20/2019 13:00","10/20/2019 16:00",6.96,0
"1210",2019102002,2,1375,"(6:34) J.Lambo 21 yard field goal is GOOD, Center-M.Orzech, Holder-L.Cooke.","JAX",0,1,43068,"06:34:00",21,0,0,0,2194,72.5,"Paul Brown Stadium","Outdoor","10/20/2019 14:00","10/20/2019 13:00","10/20/2019 16:17",0,0
"1211",2019102002,2,2316,"(:07) J.Lambo 29 yard field goal is GOOD, Center-M.Orzech, Holder-L.Cooke.","JAX",0,1,43068,"00:07:00",29,7,3,4,1807,72.5,"Paul Brown Stadium","Outdoor","10/20/2019 14:00","10/20/2019 13:00","10/20/2019 16:17",0,0
"1212",2019102002,3,3384,"(:36) R.Bullock 38 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.","CIN",1,1,38691,"00:36:00",38,7,9,-2,936,72.5,"Paul Brown Stadium","Outdoor","10/20/2019 15:00","10/20/2019 13:00","10/20/2019 16:17",3.36,0
"1213",2019102002,4,4431,"(2:00) J.Lambo 26 yard field goal is GOOD, Center-M.Orzech, Holder-L.Cooke.","JAX",0,1,43068,"02:00:00",26,10,24,-14,120,72.5,"Paul Brown Stadium","Outdoor","10/20/2019 16:00","10/20/2019 13:00","10/20/2019 16:17",0,0
