"","gameId","playId","playDescription","quarter","possessionTeam","Home","Result","kickerId","gameClock","kickLength","preSnapHomeScore","preSnapVisitorScore","scoreDifference","secondsRemain","average_temperature"
"1257",2019102702,894,"(14:48) E.Pineiro 22 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,"CHI",1,1,46426,"14:48:00",22,0,0,0,2688,54.32
"1258",2019102702,2907,"(:42) C.McLaughlin 20 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.",3,"LAC",0,1,48488,"00:42:00",20,16,7,9,942,54.32
"1259",2019102702,702,"(2:18) E.Pineiro 33 yard field goal is No Good, Hit Right Upright, Center-P.Scales, Holder-P.O'Donnell.",1,"CHI",1,0,46426,"02:18:00",33,0,0,0,2838,54.32
"1260",2019102702,2209,"(:01) E.Pineiro 19 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,"CHI",1,1,46426,"00:01:00",19,6,7,-1,1801,54.32
"1261",2019102702,4224,"(:04) E.Pineiro 41 yard field goal is No Good, Wide Left, Center-P.Scales, Holder-P.O'Donnell.",4,"CHI",1,0,46426,"00:04:00",41,16,17,-1,4,54.32
"1262",2019102702,1669,"(4:20) E.Pineiro 25 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,"CHI",1,1,46426,"04:20:00",25,3,0,3,2060,54.32
"1263",2019102702,3235,"(10:57) C.McLaughlin 42 yard field goal is No Good, Wide Right, Center-C.Mazza, Holder-T.Long.",4,"LAC",0,0,48488,"10:57:00",42,16,10,6,657,54.32
"1264",2019102703,1392,"(8:14) M.Prater 53 yard field goal is No Good, Wide Right, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",1,0,31446,"08:14:00",53,14,7,7,2294,70
"1265",2019102704,2675,"(10:33) K.Fairbairn 40 yard field goal is GOOD, Center-J.Weeks, Holder-B.Anger.",3,"HOU",1,1,43846,"10:33:00",40,10,14,-4,1533,74.84
"1266",2019102704,3561,"(10:52) D.Carlson 44 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.",4,"OAK",0,1,46236,"10:52:00",44,20,21,-1,652,74.84
"1267",2019102704,2183,"(1:07) K.Fairbairn 33 yard field goal is GOOD, Center-J.Weeks, Holder-B.Anger.",2,"HOU",1,1,43846,"01:07:00",33,7,14,-7,1867,74.84
"1268",2019102705,2800,"(2:15) J.Lambo 24 yard field goal is GOOD, Center-M.Orzech, Holder-L.Cooke.",3,"JAX",1,1,43068,"02:15:00",24,19,7,12,1035,82.34
"1269",2019102705,1631,"(3:00) J.Lambo 29 yard field goal is GOOD, Center-M.Orzech, Holder-L.Cooke.",2,"JAX",1,1,43068,"03:00:00",29,13,7,6,1980,82.34
"1270",2019102705,2056,"(:16) J.Lambo 43 yard field goal is GOOD, Center-M.Orzech, Holder-L.Cooke.",2,"JAX",1,1,43068,"00:16:00",43,16,7,9,1816,82.34
"1271",2019102707,3059,"(1:47) Z.Gonzalez 50 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",3,"ARI",0,1,45037,"01:47:00",50,17,6,11,1007,70
"1272",2019102707,529,"(5:46) Z.Gonzalez 31 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",1,"ARI",0,1,45037,"05:46:00",31,0,0,0,3046,70
"1273",2019102707,353,"(9:00) W.Lutz 47 yard field goal is No Good, Wide Left, Center-Z.Wood, Holder-T.Morstead. INJURY UPDATE: ARI #54 Marsh, concussion protocol.",1,"NO",1,0,43689,"09:00:00",47,0,0,0,3240,70
"1274",2019102707,932,"(14:17) W.Lutz 26 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",2,"NO",1,1,43689,"14:17:00",26,0,3,-3,2657,70
"1275",2019102707,1523,"(5:23) Z.Gonzalez 31 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",2,"ARI",0,1,45037,"05:23:00",31,10,3,7,2123,70
"1276",2019102708,1990,"(1:15) (Field Goal formation) C.Parkey 51 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern.",2,"TEN",1,1,41688,"01:15:00",51,14,9,5,1875,61.34
"1277",2019102708,3225,"(:42) (Field Goal formation) C.Parkey 42 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern.",3,"TEN",1,1,41688,"00:42:00",42,17,23,-6,942,61.34
"1278",2019102708,275,"(11:33) (Field Goal formation) M.Gay 22 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.",1,"TB",0,1,47928,"11:33:00",22,0,0,0,3393,61.34
"1279",2019102708,1835,"(3:50) (Field Goal formation) M.Gay 24 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.",2,"TB",0,1,47928,"03:50:00",24,14,6,8,2030,61.34
"1280",2019102708,1587,"(7:56) (Field Goal formation) M.Gay 48 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.",2,"TB",0,1,47928,"07:56:00",48,14,3,11,2276,61.34
"1281",2019102709,606,"(4:28) J.Slye 41 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.",1,"CAR",0,1,48337,"04:28:00",41,7,0,7,2968,68.5914285714286
"1282",2019102709,3433,"(12:56) R.Gould 20 yard field goal is GOOD, Center-K.Nelson, Holder-M.Wishnowsky. Penalty on CAR-D.Jackson, Defensive Offside, declined.",4,"SF",1,1,30403,"12:56:00",20,41,13,28,776,68.5914285714286
"1283",2019102710,4343,"(:26) A.Vinatieri 51 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",4,"IND",1,1,21213,"00:26:00",51,12,13,-1,26,60.8771428571429
"1284",2019102710,1406,"(5:37) B.McManus 29 yard field goal is GOOD, Center-C.Kreiter, Holder-C.Wadman.",2,"DEN",0,1,40276,"05:37:00",29,0,3,-3,2137,60.8771428571429
"1285",2019102710,2565,"(6:09) A.Vinatieri 45 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",3,"IND",1,1,21213,"06:09:00",45,3,13,-10,1269,60.8771428571429
"1286",2019102710,1938,"(:06) A.Vinatieri 55 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",2,"IND",1,1,21213,"00:06:00",55,0,6,-6,1806,60.8771428571429
"1287",2019102710,930,"(13:00) B.McManus 21 yard field goal is GOOD, Center-C.Kreiter, Holder-C.Wadman.",2,"DEN",0,1,40276,"13:00:00",21,0,0,0,2580,60.8771428571429
"1288",2019102711,3513,"(7:46) M.Nugent 29 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.",4,"NE",1,1,29874,"07:46:00",29,24,10,14,466,51.4
"1289",2019102711,3762,"(4:12) M.Nugent 34 yard field goal is No Good, Wide Left, Center-J.Cardona, Holder-J.Bailey.",4,"NE",1,0,29874,"04:12:00",34,27,10,17,252,51.4
"1290",2019102711,3967,"(2:38) A.Seibert 47 yard field goal is GOOD, Center-C.Hughlett, Holder-J.Gillan.",4,"CLE",0,1,47953,"02:38:00",47,27,10,17,158,51.4
"1291",2019102711,543,"(6:38) M.Nugent 20 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.",1,"NE",1,1,29874,"06:38:00",20,0,0,0,3098,51.4
"1292",2019102711,1994,"(2:25) M.Nugent 29 yard field goal is BLOCKED (D.Ward), Center-J.Cardona, Holder-J.Bailey, recovered by NE-J.Collins at CLE 16. J.Collins to CLE 16 for no gain (M.Wilson).",2,"NE",1,0,29874,"02:25:00",NA,17,7,10,1945,51.4
"1293",2019102711,2524,"(8:41) A.Seibert 38 yard field goal is GOOD, Center-C.Hughlett, Holder-J.Gillan.",3,"CLE",0,1,47953,"08:41:00",38,17,7,10,1421,51.4
"1294",2019102712,724,"(4:16) H.Butker 50 yard field goal is No Good, Wide Left, Center-J.Winchester, Holder-D.Colquitt.",1,"KC",1,0,45046,"04:16:00",50,0,7,-7,2956,49.34
"1295",2019102712,2086,"(1:00) H.Butker 28 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",2,"KC",1,1,45046,"01:00:00",28,14,14,0,1860,49.34
"1296",2019102712,2887,"(1:35) M.Crosby 35 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",3,"GB",0,1,32386,"01:35:00",35,17,14,3,995,49.34
"1297",2019102800,2420,"(11:28) (Field Goal formation) C.Boswell 54 yard field goal is No Good, Short, Center-K.Canaday, Holder-J.Berry.",3,"PIT",1,0,41953,"11:28:00",54,10,14,-4,1588,53.6
"1298",2019102800,1662,"(2:49) (Field Goal formation) C.Boswell 42 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",2,"PIT",1,1,41953,"02:49:00",42,0,14,-14,1969,53.6
"1299",2019103100,3612,"(9:28) Z.Gonzalez 36 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",4,"ARI",1,1,45037,"09:28:00",36,14,28,-14,568,58.775
"1300",2019110300,2539,"(5:02) (Field Goal formation) K.Fairbairn 42 yard field goal is GOOD, Center-J.Weeks, Holder-B.Anger.",3,"HOU",0,1,43846,"05:02:00",42,3,9,-6,1202,50.78
"1301",2019110300,440,"(8:24) (Field Goal formation) K.Fairbairn 52 yard field goal is GOOD, Center-J.Weeks, Holder-B.Anger.",1,"HOU",0,1,43846,"08:24:00",52,0,0,0,3204,50.78
"1302",2019110300,1916,"(:11) (Field Goal formation) K.Fairbairn 58 yard field goal is No Good, Short, Center-J.Weeks, Holder-B.Anger.",2,"HOU",0,0,43846,"00:11:00",58,3,9,-6,1811,50.78
"1303",2019110300,1603,"(1:52) (Field Goal formation) J.Lambo 30 yard field goal is GOOD, Center-M.Orzech, Holder-L.Cooke.",2,"JAX",1,1,43068,"01:52:00",30,0,9,-9,1912,50.78
"1304",2019110301,1646,"(:36) D.Hopkins 33 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",2,"WAS",0,1,40125,"00:36:00",33,17,3,14,1836,39.47
"1305",2019110301,2503,"(1:25) D.Hopkins 39 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",3,"WAS",0,1,40125,"01:25:00",39,17,6,11,985,39.47
"1306",2019110301,861,"(:28) S.Hauschka 42 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",1,"BUF",1,1,33469,"00:28:00",42,7,0,7,2728,39.47
"1307",2019110301,1096,"(10:45) D.Hopkins 29 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",2,"WAS",0,1,40125,"10:45:00",29,10,0,10,2445,39.47
"1308",2019110302,1014,"(13:34) J.Slye 35 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.",2,"CAR",1,1,48337,"13:34:00",35,0,0,0,2614,58.1
"1309",2019110302,4490,"(:52) R.Succop 44 yard field goal is No Good, Hit Right Upright, Center-B.Brinkley, Holder-B.Kern.",4,"TEN",0,0,34707,"00:52:00",44,30,20,10,52,58.1
"1310",2019110302,316,"(9:47) R.Succop 43 yard field goal is No Good, Wide Left, Center-B.Brinkley, Holder-B.Kern.",1,"TEN",0,0,34707,"09:47:00",43,0,0,0,3287,58.1
"1311",2019110302,3723,"(6:06) J.Slye 49 yard field goal is No Good, Wide Left, Center-J.Jansen, Holder-M.Palardy.",4,"CAR",1,0,48337,"06:06:00",49,30,14,16,366,58.1
"1312",2019110303,4183,"(2:36) H.Butker 54 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",4,"KC",1,1,45046,"02:36:00",54,20,23,-3,156,60.26
"1313",2019110303,4532,"(:03) H.Butker 44 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",4,"KC",1,1,45046,"00:03:00",44,23,23,0,3,60.26
"1314",2019110303,3292,"(:35) H.Butker 45 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",3,"KC",1,1,45046,"00:35:00",45,17,16,1,935,60.26
"1315",2019110303,2286,"(:09) D.Bailey 29 yard field goal is GOOD, Center-A.Cutting, Holder-B.Colquitt.",2,"MIN",0,1,38134,"00:09:00",29,10,7,3,1809,60.26
"1316",2019110303,1593,"(4:38) H.Butker 24 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",2,"KC",1,1,45046,"04:38:00",24,7,7,0,2078,60.26
"1317",2019110304,2840,"(6:52) (Field Goal formation) S.Ficken 40 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",3,"NYJ",0,1,44240,"06:52:00",40,21,12,9,1312,82.985
"1318",2019110304,3164,"(1:05) J.Sanders 26 yard field goal is GOOD, Center-T.Pepper, Holder-M.Haack.",3,"MIA",1,1,46298,"01:05:00",26,21,15,6,965,82.985
"1319",2019110304,758,"(2:10) (Field Goal formation) S.Ficken 49 yard field goal is No Good, Wide Right, Center-T.Hennessy, Holder-L.Edwards.",1,"NYJ",0,0,44240,"02:10:00",49,0,7,-7,2830,82.985
"1320",2019110304,2368,"(:06) S.Ficken 52 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",2,"NYJ",0,1,44240,"00:06:00",52,21,9,12,1806,82.985
"1321",2019110304,4363,"(:19) (Field Goal formation) S.Ficken 29 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",4,"NYJ",0,1,44240,"00:19:00",29,26,15,11,19,82.985
"1322",2019110304,2635,"(11:48) (Field Goal formation) J.Sanders 49 yard field goal is No Good, Wide Right, Center-T.Pepper, Holder-M.Haack.",3,"MIA",1,0,46298,"11:48:00",49,21,12,9,1608,82.985
"1323",2019110305,970,"(13:25) J.Elliott 28 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.",2,"PHI",1,1,44966,"13:25:00",28,3,0,3,2605,52.8575
"1324",2019110305,4048,"(:29) J.Elliott 38 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.",4,"PHI",1,1,44966,"00:29:00",38,19,14,5,29,52.8575
"1325",2019110305,447,"(6:48) J.Elliott 28 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.",1,"PHI",1,1,44966,"06:48:00",28,0,0,0,3108,52.8575
"1326",2019110306,642,"(1:01) (Field Goal formation) C.Boswell 21 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",1,"PIT",1,1,41953,"01:01:00",21,0,3,-3,2761,46.22
"1327",2019110306,2890,"(15:00) (Field Goal formation) C.Boswell 33 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",4,"PIT",1,1,41953,"15:00:00",33,20,18,2,900,46.22
"1328",2019110306,3524,"(6:39) (Field Goal formation) C.Boswell 26 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",4,"PIT",1,1,41953,"06:39:00",26,23,24,-1,399,46.22
"1329",2019110306,1846,"(:00) (Field Goal formation) C.Boswell 51 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",2,"PIT",1,1,41953,"00:00:00",51,10,16,-6,1800,46.22
"1330",2019110306,378,"(7:12) (Field Goal formation) A.Vinatieri 25 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",1,"IND",0,1,21213,"07:12:00",25,0,0,0,3132,46.22
"1331",2019110306,4126,"(1:14) (Field Goal formation) A.Vinatieri 43 yard field goal is No Good, Wide Left, Center-L.Rhodes, Holder-R.Sanchez.",4,"IND",0,0,21213,"01:14:00",43,26,24,2,74,46.22
"1332",2019110307,2697,"(4:47) M.Prater 23 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",3,"DET",0,1,31446,"04:47:00",23,17,14,3,1187,71.645
"1333",2019110307,1089,"(13:34) D.Carlson 32 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.",2,"OAK",1,1,46236,"13:34:00",32,7,7,0,2614,71.645
"1334",2019110307,2392,"(10:55) D.Carlson 45 yard field goal is No Good, Wide Left, Center-T.Sieg, Holder-A.Cole.",3,"OAK",1,0,46236,"10:55:00",45,17,14,3,1555,71.645
"1335",2019110308,3987,"(5:27) M.Gay 45 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.",4,"TB",0,1,47928,"05:27:00",45,27,24,3,327,54.6575
"1336",2019110308,3833,"(8:22) J.Myers 22 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",4,"SEA",1,1,41175,"08:22:00",22,24,24,0,502,54.6575
"1337",2019110308,1202,"(11:08) J.Myers 47 yard field goal is No Good, Wide Left, Center-T.Ott, Holder-M.Dickson.",2,"SEA",1,0,41175,"11:08:00",47,7,14,-7,2468,54.6575
"1338",2019110308,3363,"(14:30) J.Myers 37 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",4,"SEA",1,1,41175,"14:30:00",37,21,24,-3,870,54.6575
"1339",2019110308,2187,"(:02) M.Gay 50 yard field goal is No Good, Wide Left, Center-Z.Triner, Holder-B.Pinion.",2,"TB",0,0,47928,"00:02:00",50,13,21,-8,1802,54.6575
"1340",2019110308,3019,"(3:22) M.Gay 41 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.",3,"TB",0,1,47928,"03:22:00",41,21,21,0,1102,54.6575
"1341",2019110308,4726,"(:03) J.Myers 40 yard field goal is No Good, Wide Right, Center-T.Ott, Holder-M.Dickson.",4,"SEA",1,0,41175,"00:03:00",40,34,34,0,3,54.6575
"1342",2019110309,1501,"(3:53) A.Seibert 27 yard field goal is GOOD, Center-C.Hughlett, Holder-J.Gillan.",2,"CLE",0,1,47953,"03:53:00",27,14,6,8,2033,52.16
"1343",2019110309,2097,"(:19) A.Seibert 30 yard field goal is GOOD, Center-C.Hughlett, Holder-J.Gillan.",2,"CLE",0,1,47953,"00:19:00",30,17,9,8,1819,52.16
"1344",2019110309,1662,"(1:52) B.McManus 43 yard field goal is GOOD, Center-C.Kreiter, Holder-C.Wadman.",2,"DEN",1,1,40276,"01:52:00",43,14,9,5,1912,52.16
"1345",2019110309,943,"(12:52) A.Seibert 39 yard field goal is GOOD, Center-C.Hughlett, Holder-J.Gillan.",2,"CLE",0,1,47953,"12:52:00",39,7,0,7,2572,52.16
"1346",2019110309,1231,"(7:17) A.Seibert 30 yard field goal is GOOD, Center-C.Hughlett, Holder-J.Gillan.",2,"CLE",0,1,47953,"07:17:00",30,14,3,11,2237,52.16
"1347",2019110310,2626,"(:50) M.Crosby 54 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",3,"GB",0,1,32386,"00:50:00",54,19,0,19,950,72.275
"1348",2019110310,2104,"(9:46) M.Badgley 43 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.",3,"LAC",1,1,46342,"09:46:00",43,9,0,9,1486,72.275
"1349",2019110310,3505,"(2:15) M.Badgley 44 yard field goal is No Good, Wide Left, Center-C.Mazza, Holder-T.Long.",4,"LAC",1,0,46342,"02:15:00",44,26,11,15,135,72.275
"1350",2019110310,1803,"(:05) M.Badgley 34 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.",2,"LAC",1,1,46342,"00:05:00",34,6,0,6,1805,72.275
"1351",2019110310,415,"(7:00) M.Badgley 29 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.",1,"LAC",1,1,46342,"07:00:00",29,0,0,0,3120,72.275
"1352",2019110310,732,"(1:09) M.Badgley 40 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.",1,"LAC",1,1,46342,"01:09:00",40,3,0,3,2769,72.275
"1353",2019110311,2368,"(:10) N.Folk 19 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.",2,"NE",0,1,32371,"00:10:00",19,17,10,7,1810,45.5
"1354",2019110311,1901,"(3:44) N.Folk 22 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.",2,"NE",0,1,32371,"03:44:00",22,17,7,10,2024,45.5
"1355",2019110311,732,"(2:33) J.Tucker 39 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",1,"BAL",1,1,39470,"02:33:00",39,7,0,7,2853,45.5
"1356",2019110400,2753,"(4:46) B.Maher 28 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",3,"DAL",0,1,40775,"04:46:00",28,12,13,-1,1186,50.765
"1357",2019110400,2151,"(:03) B.Maher 52 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",2,"DAL",0,1,40775,"00:03:00",52,12,10,2,1803,50.765
"1358",2019110400,3423,"(11:53) A.Rosas 29 yard field goal is GOOD, Center-Z.DeOssie, Holder-R.Dixon. PENALTY on DAL-D.Lawrence, Unnecessary Roughness, 15 yards, enforced between downs.",4,"NYG",1,1,43937,"11:53:00",29,15,23,-8,713,50.765
"1359",2019110400,875,"(2:14) B.Maher 54 yard field goal is No Good, Wide Left, Center-L.Ladouceur, Holder-C.Jones.",1,"DAL",0,0,40775,"02:14:00",54,3,3,0,2834,50.765
"1360",2019110400,2972,"(:30) A.Rosas 26 yard field goal is GOOD, Center-Z.DeOssie, Holder-R.Dixon.",3,"NYG",1,1,43937,"00:30:00",26,12,16,-4,930,50.765
"1361",2019110400,1676,"(2:53) A.Rosas 25 yard field goal is GOOD, Center-Z.DeOssie, Holder-R.Dixon.",2,"NYG",1,1,43937,"02:53:00",25,9,3,6,1973,50.765
"1362",2019110400,485,"(8:23) B.Maher 35 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",1,"DAL",0,1,40775,"08:23:00",35,3,0,3,3203,50.765
"1363",2019110700,2392,"(11:36) D.Carlson 22 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.",3,"OAK",1,1,46236,"11:36:00",22,17,14,3,1596,52.88
"1364",2019110700,3015,"(:28) M.Badgley 27 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.",3,"LAC",0,1,46342,"00:28:00",27,20,14,6,928,52.88
"1365",2019110700,432,"(8:05) D.Carlson 40 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.",1,"OAK",1,1,46236,"08:05:00",40,0,0,0,3185,52.88
"1366",2019110700,2598,"(8:01) D.Carlson 53 yard field goal is No Good, Wide Left, Center-T.Sieg, Holder-A.Cole.",3,"OAK",1,0,46236,"08:01:00",53,20,14,6,1381,52.88
"1367",2019111000,370,"(8:45) (Field Goal formation) M.Prater 22 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",1,"DET",0,1,31446,"08:45:00",22,0,0,0,3225,42.08
"1368",2019111000,1797,"(4:46) M.Prater 54 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",0,1,31446,"04:46:00",54,0,3,-3,2086,42.08
"1369",2019111001,3451,"(2:34) R.Bullock 39 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",4,"CIN",1,1,38691,"02:34:00",39,10,49,-39,154,62.96
"1370",2019111001,880,"(13:39) R.Bullock 42 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",2,"CIN",1,1,38691,"13:39:00",42,0,14,-14,2619,62.96
"1371",2019111002,2000,"(:20) (Field Goal formation) S.Hauschka 34 yard field goal is No Good, Wide Left, Center-R.Ferguson, Holder-C.Bojorquez.",2,"BUF",0,0,33469,"00:20:00",34,9,7,2,1820,48.47
"1372",2019111002,4405,"(:22) (Field Goal formation) S.Hauschka 53 yard field goal is No Good, Wide Left, Center-R.Ferguson, Holder-C.Bojorquez.",4,"BUF",0,0,33469,"00:22:00",53,19,16,3,22,48.47
"1373",2019111002,2828,"(3:53) (Field Goal formation) A.Seibert 47 yard field goal is GOOD, Center-C.Hughlett, Holder-J.Gillan.",3,"CLE",1,1,47953,"03:53:00",47,9,9,0,1133,48.47
"1374",2019111002,1635,"(3:38) (Field Goal formation) A.Seibert 27 yard field goal is GOOD, Center-C.Hughlett, Holder-J.Gillan.",2,"CLE",1,1,47953,"03:38:00",27,6,7,-1,2018,48.47
"1375",2019111003,2890,"(1:26) M.Crosby 47 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",3,"GB",1,1,32386,"01:26:00",47,21,10,11,986,30.74
"1376",2019111003,937,"(15:00) J.Slye 50 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.",2,"CAR",0,1,48337,"15:00:00",50,7,7,0,2700,30.74
"1377",2019111004,2922,"(6:09) W.Lutz 28 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",3,"NO",1,1,43689,"06:09:00",28,6,13,-7,1269,70
"1378",2019111004,4279,"(2:35) Y.Koo 30 yard field goal is GOOD, Center-J.Harris, Holder-R.Allen.",4,"ATL",0,1,45576,"02:35:00",30,9,23,-14,155,70
"1379",2019111004,2262,"(:05) W.Lutz 47 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",2,"NO",1,1,43689,"00:05:00",47,3,13,-10,1805,70
"1380",2019111004,368,"(9:32) Y.Koo 37 yard field goal is GOOD, Center-J.Harris, Holder-R.Allen.",1,"ATL",0,1,45576,"09:32:00",37,0,0,0,3272,70
"1381",2019111004,1908,"(1:35) Y.Koo 36 yard field goal is GOOD, Center-J.Harris, Holder-R.Allen.",2,"ATL",0,1,45576,"01:35:00",36,3,10,-7,1895,70
"1382",2019111004,3838,"(7:33) Y.Koo 48 yard field goal is GOOD, Center-J.Harris, Holder-R.Allen.",4,"ATL",0,1,45576,"07:33:00",48,9,20,-11,453,70
"1383",2019111004,638,"(4:13) W.Lutz 29 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",1,"NO",1,1,43689,"04:13:00",29,0,3,-3,2953,70
"1384",2019111005,2910,"(1:46) S.Ficken 53 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",3,"NYJ",1,1,44240,"01:46:00",53,21,27,-6,1006,50
"1385",2019111005,3494,"(7:39) S.Ficken 35 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",4,"NYJ",1,1,44240,"07:39:00",35,31,27,4,459,50
"1386",2019111006,1016,"(14:19) Z.Gonzalez 54 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",2,"ARI",0,1,45037,"14:19:00",54,7,3,4,2659,79.04
"1387",2019111006,3692,"(9:48) M.Gay 41 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.",4,"TB",1,1,47928,"09:48:00",41,20,20,0,588,79.04
"1388",2019111006,1339,"(8:57) M.Gay 30 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.",2,"TB",1,1,47928,"08:57:00",30,7,6,1,2337,79.04
"1389",2019111006,2688,"(8:42) M.Gay 45 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.",3,"TB",1,1,47928,"08:42:00",45,17,13,4,1422,79.04
"1390",2019111006,259,"(11:17) Z.Gonzalez 37 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",1,"ARI",0,1,45037,"11:17:00",37,0,0,0,3377,79.04
"1391",2019111007,697,"(4:47) (Field Goal formation) H.Butker 30 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",1,"KC",0,1,45046,"04:47:00",30,0,7,-7,2987,65.8657142857143
"1392",2019111007,2877,"(2:03) (Field Goal formation) H.Butker 43 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",3,"KC",0,1,45046,"02:03:00",43,20,19,1,1023,65.8657142857143
"1393",2019111007,1815,"(1:17) (Field Goal formation) H.Butker 41 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",2,"KC",0,1,45046,"01:17:00",41,13,10,3,1877,65.8657142857143
"1394",2019111007,4301,"(:03) (Field Goal formation) H.Butker 52 yard field goal is BLOCKED (J.Kalu), Center-J.Winchester, Holder-D.Colquitt, RECOVERED by TEN-L.Sims at KC 47. L.Sims to KC 33 for 14 yards (A.Sherman).",4,"KC",0,0,45046,"00:03:00",NA,35,32,3,3,65.8657142857143
"1395",2019111007,3677,"(3:19) (Field Goal formation) H.Butker 39 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",4,"KC",0,1,45046,"03:19:00",39,27,29,-2,199,65.8657142857143
