"","gameId","playId","possessionTeam","specialTeamsResult","kickerId","scoreDifference","secondsRemain"
"826",2018122311,1998,"ARI","Kick Attempt No Good",45037,-12,1817
"827",2018122311,2105,"LA","Kick Attempt No Good",38701,-12,1804
"828",2018122311,2622,"LA","Kick Attempt Good",38701,-12,1241
"829",2018122312,484,"CHI","Kick Attempt No Good",41688,0,3053
"830",2018122312,1141,"SF","Kick Attempt Good",30403,0,2458
"831",2018122312,1476,"SF","Kick Attempt Good",30403,3,2152
"832",2018122312,2005,"SF","Kick Attempt Good",30403,-1,1805
"833",2018122313,1095,"PIT","Kick Attempt Good",41953,4,2650
"834",2018122313,2280,"NO","Kick Attempt Good",43689,0,1807
"835",2018122313,3883,"NO","Blocked Kick Attempt",43689,-4,377
"836",2018122314,690,"KC","Kick Attempt Good",45046,7,3098
"837",2018122314,977,"SEA","Kick Attempt No Good",25326,4,2812
"838",2018122314,2594,"SEA","Kick Attempt Good",25326,4,1470
"839",2018122314,3580,"KC","Kick Attempt Good",45046,7,632
"840",2018122314,4520,"KC","Kick Attempt Good",45046,10,83
"841",2018122400,1994,"OAK","Kick Attempt Good",46236,14,1823
"842",2018122400,2115,"DEN","Kick Attempt No Good",40276,17,1804
"843",2018122400,3925,"OAK","Kick Attempt Good",46236,10,282
"844",2018123000,373,"BAL","Kick Attempt Good",39470,0,3271
"845",2018123000,1538,"BAL","Kick Attempt Good",39470,10,2175
"846",2018123000,2314,"CLE","Kick Attempt No Good",46634,13,1804
"847",2018123000,2860,"BAL","Kick Attempt Good",39470,6,1328
"848",2018123000,3378,"CLE","Kick Attempt Good",46634,9,828
"849",2018123000,3732,"BAL","Kick Attempt Good",39470,6,443
"850",2018123001,1106,"BUF","Kick Attempt No Good",33469,14,2581
"851",2018123001,3152,"MIA","Kick Attempt Good",46298,14,991
"852",2018123002,1229,"DET","Non-Special Teams Result",NA,-7,2441
"853",2018123002,2802,"DET","Kick Attempt Good",31446,-21,1092
"854",2018123003,370,"JAX","Kick Attempt Good",38220,0,3311
"855",2018123003,716,"HOU","Kick Attempt Good",43846,-3,3023
"856",2018123003,3269,"HOU","Kick Attempt Good",43846,14,655
"857",2018123005,2028,"MIN","Kick Attempt Good",38134,-13,1858
"858",2018123005,3544,"CHI","Kick Attempt Good",41688,-11,269
"859",2018123006,810,"NYJ","Kick Attempt Good",41175,7,2758
"860",2018123006,3142,"NE","Kick Attempt Good",30932,25,584
"861",2018123007,2124,"CAR","Kick Attempt Good",41736,-20,1803
"862",2018123007,3437,"CAR","Kick Attempt Good",41736,-23,502
"863",2018123008,799,"DAL","Kick Attempt No Good",40775,0,2771
"864",2018123008,2547,"NYG","Kick Attempt Good",43937,-7,1445
"865",2018123008,4182,"NYG","Kick Attempt Good",43937,4,159
"866",2018123009,1502,"CIN","Kick Attempt Good",38691,-7,1937
"867",2018123009,1814,"PIT","Kick Attempt Good",46663,-10,1804
"868",2018123009,3222,"PIT","Kick Attempt Good",46663,0,520
"869",2018123009,3383,"CIN","Kick Attempt Good",38691,3,380
"870",2018123009,3746,"PIT","Kick Attempt Good",46663,0,120
"871",2018123010,1304,"TB","Kick Attempt Good",41991,7,2309
"872",2018123010,2740,"TB","Kick Attempt Good",41991,3,1303
"873",2018123010,3041,"ATL","Kick Attempt Good",27091,6,1024
"874",2018123010,4370,"ATL","Kick Attempt Good",27091,1,4
"875",2018123011,2135,"TEN","Kick Attempt Good",34707,-10,1805
"876",2018123011,3828,"IND","Kick Attempt Good",21213,-7,240
"877",2018123012,909,"PHI","Kick Attempt Good",44966,0,2726
"878",2018123013,2185,"DEN","Kick Attempt Good",40276,-7,1815
"879",2018123014,1033,"SF","Kick Attempt Good",30403,14,2836
"880",2018123014,2611,"LA","Kick Attempt Good",38701,18,1803
"881",2018123014,3625,"LA","Kick Attempt Good",38701,28,709
"882",2018123015,484,"ARI","Kick Attempt Good",45037,0,3145
"883",2018123015,1830,"ARI","Kick Attempt Good",45037,4,1878
"884",2018123015,3754,"SEA","Kick Attempt Good",25326,0,385
"885",2018123015,3991,"ARI","Kick Attempt Good",45037,3,114
"886",2018123015,4260,"SEA","Kick Attempt Good",25326,0,3
"887",2019090500,625,"CHI","Kick Attempt Good",46426,0,2954
"888",2019090500,3929,"GB","Kick Attempt Good",32386,-4,320
"889",2019090800,836,"CAR","Kick Attempt No Good",48337,0,2747
"890",2019090800,1027,"LA","Kick Attempt Good",38701,0,2628
"891",2019090800,3427,"CAR","Kick Attempt Good",48337,-13,916
"892",2019090801,506,"TEN","Kick Attempt Good",41991,6,3096
"893",2019090802,366,"KC","Kick Attempt Good",45046,-7,3240
"894",2019090802,1066,"JAX","Kick Attempt Good",43068,-10,2499
"895",2019090802,1331,"KC","Kick Attempt Good",45046,-7,2279
"896",2019090802,1490,"JAX","Kick Attempt Good",43068,-10,2065
"897",2019090802,1820,"KC","Kick Attempt Good",45046,-7,1828
"898",2019090802,3570,"KC","Kick Attempt Good",45046,-18,218
"899",2019090803,1296,"MIA","Kick Attempt Good",46298,-28,2443
"900",2019090803,3146,"BAL","Kick Attempt Good",39470,-39,927
"901",2019090805,2161,"NYJ","Kick Attempt No Good",46455,6,1830
"902",2019090805,3105,"BUF","Kick Attempt Good",33469,16,1132
"903",2019090806,716,"WAS","Kick Attempt Good",40125,-7,2871
"904",2019090806,2088,"WAS","Kick Attempt Good",40125,-10,1804
"905",2019090806,3755,"PHI","Kick Attempt Good",44966,9,192
"906",2019090807,1725,"IND","Kick Attempt No Good",21213,11,1803
"907",2019090807,1928,"IND","Kick Attempt Good",21213,11,1579
"908",2019090807,2700,"IND","Kick Attempt No Good",21213,8,812
"909",2019090808,736,"CIN","Kick Attempt Good",38691,0,2872
"910",2019090808,2616,"CIN","Kick Attempt No Good",38691,-3,1363
"911",2019090808,3584,"CIN","Kick Attempt Good",38691,4,423
"912",2019090809,2110,"ARI","Kick Attempt Good",45037,-17,1882
"913",2019090809,3103,"ARI","Kick Attempt Good",45037,-14,1183
"914",2019090809,3759,"ARI","Kick Attempt Good",45037,-18,673
"915",2019090810,2458,"NYG","Kick Attempt Good",43937,14,1563
"916",2019090811,309,"SF","Kick Attempt Good",30403,0,3372
"917",2019090811,1802,"SF","Kick Attempt Good",30403,4,1979
"918",2019090811,2926,"SF","Kick Attempt No Good",30403,-6,1062
"919",2019090811,3594,"TB","Kick Attempt Good",47928,-6,291
"920",2019090811,3811,"SF","Kick Attempt Good",30403,-3,141
"921",2019090812,1981,"NE","Kick Attempt Good",30932,17,1821
"922",2019090812,2958,"NE","Kick Attempt Good",30932,24,916
"923",2019090812,3611,"NE","Kick Attempt Good",30932,27,401
"924",2019090900,1295,"NO","Kick Attempt Good",43689,-7,2367
"925",2019090900,2141,"NO","Kick Attempt No Good",43689,-11,1804
"926",2019090900,4409,"NO","Kick Attempt Good",43689,-1,2
"927",2019090901,1840,"DEN","Kick Attempt No Good",40276,14,1805
"928",2019090901,2583,"DEN","Kick Attempt Good",40276,11,1125
"929",2019090901,3157,"DEN","Kick Attempt Good",40276,15,523
"930",2019090901,3305,"OAK","Kick Attempt Good",46236,12,281
"931",2019091200,551,"TB","Kick Attempt Good",47928,0,3040
"932",2019091200,749,"CAR","Kick Attempt Good",48337,-3,2876
"933",2019091200,2114,"CAR","Kick Attempt Good",48337,-4,1803
"934",2019091200,2507,"CAR","Kick Attempt Good",48337,-1,1378
"935",2019091200,3845,"TB","Kick Attempt Good",47928,-3,150
"936",2019091500,756,"ARI","Kick Attempt Good",45037,7,2841
"937",2019091500,1032,"BAL","Kick Attempt Good",39470,4,2651
"938",2019091500,1402,"ARI","Kick Attempt Good",45037,7,2314
"939",2019091500,3160,"BAL","Kick Attempt Good",39470,8,900
"940",2019091500,3601,"BAL","Kick Attempt Good",39470,3,542
"941",2019091501,1243,"CIN","Kick Attempt No Good",38691,-7,2573
"942",2019091501,1662,"CIN","Kick Attempt Good",38691,-14,2222
"943",2019091501,2430,"SF","Kick Attempt Good",30403,-11,1806
"944",2019091501,3090,"SF","Kick Attempt Good",30403,-21,1179
"945",2019091501,3748,"SF","Kick Attempt No Good",30403,-31,428
"946",2019091502,1425,"DET","Kick Attempt No Good",31446,-1,2162
"947",2019091502,2075,"LAC","Kick Attempt Good",42663,-1,1804
"948",2019091502,2946,"LAC","Kick Attempt No Good",42663,-4,1033
"949",2019091502,3215,"LAC","Kick Attempt No Good",42663,-4,710
"950",2019091503,351,"MIN","Kick Attempt No Good",38134,7,3261
"951",2019091503,2063,"MIN","Kick Attempt Good",38134,14,1855
"952",2019091504,706,"HOU","Kick Attempt Good",43846,0,2818
"953",2019091504,1509,"JAX","Kick Attempt Good",43068,3,2001
"954",2019091504,1842,"HOU","Kick Attempt Good",43846,0,1802
"955",2019091504,3244,"JAX","Kick Attempt Good",43068,10,365
"956",2019091505,1067,"NE","Kick Attempt No Good",30932,-7,2312
"957",2019091505,2094,"NE","Kick Attempt Good",30932,-13,1429
"958",2019091507,1926,"PIT","Kick Attempt Good",41953,0,1952
"959",2019091507,2316,"SEA","Kick Attempt No Good",41175,3,1803
"960",2019091507,2862,"PIT","Kick Attempt Good",41953,-4,1285
"961",2019091508,3103,"TEN","Kick Attempt No Good",41991,4,635
"962",2019091509,3065,"DAL","Kick Attempt Good",40775,-7,831
"963",2019091510,299,"OAK","Kick Attempt Good",46236,0,3324
"964",2019091511,267,"DEN","Kick Attempt Good",40276,0,3290
"965",2019091511,899,"CHI","Kick Attempt Good",46426,3,2619
"966",2019091511,1352,"CHI","Kick Attempt Good",46426,0,2115
"967",2019091511,3062,"DEN","Kick Attempt Good",40276,-10,820
"968",2019091511,4363,"CHI","Kick Attempt Good",46426,1,1
"969",2019091512,425,"LA","Kick Attempt Good",38701,0,3226
"970",2019091512,1370,"NO","Kick Attempt Good",43689,3,2470
"971",2019091512,2119,"LA","Kick Attempt Good",38701,0,1807
"972",2019091512,2548,"NO","Kick Attempt Good",43689,3,1499
"973",2019091512,3501,"NO","Kick Attempt Good",43689,14,662
"974",2019091513,1177,"PHI","Kick Attempt Good",44966,3,2450
"975",2019091513,1438,"ATL","Kick Attempt No Good",27091,0,2267
"976",2019091600,581,"CLE","Kick Attempt Good",47953,-3,3079
"977",2019091600,1685,"NYJ","Kick Attempt Good",44240,-13,1980
"978",2019091900,2582,"JAX","Kick Attempt Good",43068,14,1379
"979",2019092200,1432,"BUF","Kick Attempt Good",33469,8,2433
"980",2019092200,2001,"BUF","Kick Attempt Good",33469,11,1936
"981",2019092200,2494,"BUF","Kick Attempt No Good",33469,14,1807
"982",2019092200,4119,"CIN","Kick Attempt Good",38691,0,298
"983",2019092201,202,"MIA","Kick Attempt No Good",46298,0,3505
"984",2019092201,387,"DAL","Kick Attempt Good",40775,0,3331
"985",2019092201,1032,"MIA","Kick Attempt Good",46298,10,2758
"986",2019092201,1696,"MIA","Kick Attempt Good",46298,7,2151
"987",2019092201,3658,"DAL","Kick Attempt No Good",40775,18,479
"988",2019092202,1161,"GB","Kick Attempt Good",32386,0,2483
"989",2019092202,1542,"DEN","Kick Attempt Good",40276,3,2033
"990",2019092202,3813,"GB","Kick Attempt No Good",32386,11,69
"991",2019092203,287,"IND","Kick Attempt Good",21213,0,3276
"992",2019092203,1394,"IND","Kick Attempt Good",21213,10,2154
"993",2019092203,1622,"ATL","Kick Attempt Good",27091,13,1944
"994",2019092204,3854,"BAL","Kick Attempt Good",39470,11,403
"995",2019092204,4086,"KC","Kick Attempt Good",45046,8,279
"996",2019092205,2790,"MIN","Kick Attempt Good",38134,21,900
"997",2019092205,3172,"OAK","Kick Attempt No Good",46236,24,515
"998",2019092205,3335,"MIN","Kick Attempt Good",38134,24,229
"999",2019092206,2339,"NE","Kick Attempt Good",30932,20,1432
"1000",2019092207,296,"PHI","Kick Attempt Good",44966,0,3390
"1001",2019092207,1657,"DET","Kick Attempt Good",31446,-4,2012
"1002",2019092207,1961,"DET","Kick Attempt Good",31446,-7,1859
"1003",2019092207,3966,"DET","Blocked Kick Attempt",31446,-3,113
"1004",2019092208,1784,"ARI","Kick Attempt Good",45037,0,1900
"1005",2019092208,2947,"ARI","Kick Attempt Good",45037,-4,1072
"1006",2019092208,4073,"CAR","Kick Attempt Good",48337,-15,271
"1007",2019092209,571,"NYG","Kick Attempt Good",43937,6,2951
"1008",2019092209,1734,"TB","Kick Attempt Good",47928,5,2048
"1009",2019092209,2326,"TB","Kick Attempt Good",47928,15,1804
"1010",2019092209,4415,"TB","Kick Attempt No Good",47928,-1,4
"1011",2019092210,1056,"LAC","Kick Attempt Good",42663,7,2436
"1012",2019092210,2090,"HOU","Kick Attempt No Good",43846,10,1802
"1013",2019092210,3596,"LAC","Kick Attempt Good",42663,-10,439
"1014",2019092212,206,"PIT","Kick Attempt Good",41953,0,3412
"1015",2019092212,760,"PIT","Kick Attempt Good",41953,-3,2827
"1016",2019092212,1596,"SF","Kick Attempt Good",30403,-6,2208
"1017",2019092213,658,"LA","Kick Attempt Good",38701,0,2950
"1018",2019092213,1068,"CLE","Kick Attempt Good",47953,-3,2504
"1019",2019092213,1552,"LA","Kick Attempt No Good",38701,0,2053
"1020",2019092213,2017,"CLE","Kick Attempt Good",47953,0,1804
"1021",2019092213,3553,"LA","Kick Attempt Good",38701,-4,400
"1022",2019092300,2443,"WAS","Kick Attempt Good",40125,-28,1805
"1023",2019092300,2707,"CHI","Kick Attempt No Good",46426,-25,1520
"1024",2019092300,4173,"CHI","Kick Attempt Good",46426,-13,114
"1025",2019092600,944,"GB","Kick Attempt Good",32386,7,2644
"1026",2019092600,1354,"GB","Kick Attempt Good",32386,3,2308
"1027",2019092900,2175,"ATL","Kick Attempt No Good",27091,-17,1835
"1028",2019092900,2619,"ATL","Kick Attempt Good",27091,-17,1601
"1029",2019092901,1866,"CLE","Kick Attempt Good",47953,0,1811
"1030",2019092901,2139,"BAL","Kick Attempt Good",39470,-3,1579
"1031",2019092901,3515,"CLE","Kick Attempt Good",47953,-12,421
"1032",2019092902,2134,"BUF","Kick Attempt Good",33469,-13,1920
"1033",2019092902,3540,"NE","Kick Attempt Good",30932,-3,960
"1034",2019092903,305,"DET","Kick Attempt Good",31446,0,3309
"1035",2019092903,555,"KC","Kick Attempt No Good",45046,3,3043
"1036",2019092903,1093,"KC","Kick Attempt Good",45046,10,2656
"1037",2019092903,1976,"DET","Kick Attempt Good",31446,0,1868
"1038",2019092903,2137,"KC","Kick Attempt Good",45046,3,1806
"1039",2019092903,2970,"DET","Kick Attempt Good",31446,-7,1284
"1040",2019092904,659,"CAR","Kick Attempt Good",48337,0,2848
"1041",2019092904,897,"HOU","Kick Attempt No Good",43846,-3,2620
"1042",2019092904,1320,"HOU","Kick Attempt Good",43846,-3,2283
"1043",2019092904,3156,"CAR","Kick Attempt Good",48337,0,895
"1044",2019092904,3998,"CAR","Kick Attempt Good",48337,-3,31
"1045",2019092905,1521,"IND","Kick Attempt Good",21213,-14,2257
"1046",2019092905,2269,"IND","Kick Attempt No Good",21213,-11,1837
"1047",2019092905,2969,"OAK","Kick Attempt Good",46236,-11,1098
"1048",2019092906,1132,"MIA","Kick Attempt Good",46298,-3,2475
"1049",2019092906,1708,"MIA","Kick Attempt No Good",46298,0,2019
"1050",2019092906,2187,"MIA","Kick Attempt No Good",46298,-7,1803
"1051",2019092906,2816,"LAC","Kick Attempt Good",42663,-7,987
"1052",2019092906,3429,"LAC","Kick Attempt Good",42663,-17,452
"1053",2019092907,1725,"WAS","Kick Attempt Good",40125,14,1937
"1054",2019092907,2128,"NYG","Kick Attempt Good",43937,11,1803
"1055",2019092908,558,"SEA","Kick Attempt Good",41175,0,3003
"1056",2019092908,1003,"ARI","Kick Attempt Good",45037,-10,2634
"1057",2019092908,1434,"ARI","Kick Attempt No Good",45037,-14,2263
"1058",2019092908,1999,"SEA","Kick Attempt Good",41175,-14,1820
"1059",2019092909,2582,"LA","Kick Attempt Good",38701,-14,1807
"1060",2019092909,3035,"LA","Kick Attempt Good",38701,-11,1448
"1061",2019092909,3283,"TB","Kick Attempt Good",47928,-8,1178
"1062",2019092909,4684,"TB","Kick Attempt Good",47928,-5,157
"1063",2019092911,664,"JAX","Kick Attempt Good",43068,7,2896
"1064",2019092911,1696,"DEN","Kick Attempt Good",40276,11,2060
"1065",2019092911,2263,"JAX","Kick Attempt Good",43068,14,1811
"1066",2019092911,3879,"JAX","Kick Attempt Good",43068,-3,178
"1067",2019092911,4390,"JAX","Kick Attempt Good",43068,1,4
"1068",2019092912,638,"DAL","Kick Attempt Good",40775,0,3013
"1069",2019092912,977,"NO","Kick Attempt Good",43689,-3,2700
"1070",2019092912,1294,"NO","Kick Attempt Good",43689,0,2326
"1071",2019092912,2147,"NO","Kick Attempt Good",43689,3,1802
"1072",2019092912,3052,"NO","Kick Attempt Good",43689,-1,825
"1073",2019093000,364,"CIN","Kick Attempt Good",38691,0,3205
"1074",2019093000,1882,"PIT","Kick Attempt Good",41953,4,1861
"1075",2019093000,3386,"PIT","Kick Attempt Good",41953,21,356
"1076",2019100300,278,"LA","Kick Attempt Good",38701,0,3449
"1077",2019100300,694,"LA","Kick Attempt Good",38701,-3,2999
"1078",2019100300,1989,"SEA","Kick Attempt No Good",41175,8,1898
"1079",2019100300,3376,"SEA","Kick Attempt Good",41175,-5,821
"1080",2019100300,3789,"LA","Kick Attempt Good",38701,-2,563
"1081",2019100300,4745,"LA","Kick Attempt No Good",38701,1,15
"1082",2019100600,1967,"CAR","Blocked Kick Attempt",48337,7,1985
"1083",2019100600,2198,"JAX","Kick Attempt Good",43068,7,1861
"1084",2019100600,2982,"CAR","Kick Attempt No Good",48337,4,1315
"1085",2019100600,3759,"JAX","Kick Attempt Good",43068,4,357
"1086",2019100601,387,"CIN","Kick Attempt Good",38691,0,3211
"1087",2019100601,1091,"ARI","Kick Attempt No Good",45037,-4,2580
"1088",2019100601,1675,"ARI","Kick Attempt Good",45037,-4,2113
"1089",2019100601,1817,"CIN","Kick Attempt Good",38691,-7,2012
"1090",2019100601,2251,"ARI","Kick Attempt Good",45037,-4,1801
"1091",2019100601,2702,"CIN","Kick Attempt Good",38691,-7,1418
"1092",2019100601,3344,"ARI","Kick Attempt Good",45037,-4,808
"1093",2019100601,4499,"ARI","Kick Attempt Good",45037,0,2
"1094",2019100602,997,"ATL","Kick Attempt Good",27091,0,2696
"1095",2019100602,1626,"HOU","Kick Attempt Good",43846,3,2047
"1096",2019100602,2732,"HOU","Kick Attempt Good",43846,6,1360
"1097",2019100603,744,"NO","Kick Attempt Good",43689,0,2942
"1098",2019100603,1514,"TB","Kick Attempt Good",47928,3,2137
"1099",2019100604,295,"MIN","Kick Attempt Good",38134,0,3230
"1100",2019100604,1325,"MIN","Kick Attempt Good",38134,-3,2276
"1101",2019100604,2054,"MIN","Kick Attempt Good",38134,-8,1850
"1102",2019100604,2683,"NYG","Kick Attempt Good",43937,-11,1359
"1103",2019100604,3946,"MIN","Kick Attempt Good",38134,-15,253
"1104",2019100605,1612,"OAK","Kick Attempt Good",46236,14,1920
"1105",2019100606,1135,"NYJ","Kick Attempt No Good",44240,14,2575
"1106",2019100606,2850,"PHI","Kick Attempt Good",44966,21,988
"1107",2019100607,414,"BAL","Kick Attempt Good",39470,0,3144
"1108",2019100607,1644,"PIT","Kick Attempt Good",41953,-10,2083
"1109",2019100607,2185,"PIT","Kick Attempt Good",41953,-7,1803
"1110",2019100607,3319,"BAL","Kick Attempt Good",39470,3,702
"1111",2019100607,3911,"PIT","Kick Attempt Good",41953,0,161
"1112",2019100607,4196,"BAL","Kick Attempt Good",39470,3,14
"1113",2019100608,850,"TEN","Kick Attempt No Good",41991,0,2700
"1114",2019100608,1815,"TEN","Kick Attempt No Good",41991,-7,1849
"1115",2019100608,3065,"TEN","Blocked Kick Attempt",41991,0,747
"1116",2019100608,3472,"TEN","Kick Attempt No Good",41991,-7,395
"1117",2019100609,1442,"NE","Kick Attempt Good",29874,1,2439
"1118",2019100609,2478,"NE","Kick Attempt Good",29874,-2,1834
"1119",2019100610,1286,"LAC","Blocked Kick Attempt",48488,-14,2329
"1120",2019100610,1538,"DEN","Kick Attempt Good",40276,-14,2122
"1121",2019100610,3440,"LAC","Kick Attempt Good",48488,-10,412
"1122",2019100610,3925,"DEN","Kick Attempt Good",40276,-7,120
"1123",2019100610,4130,"LAC","Kick Attempt Good",48488,-10,15
"1124",2019100611,1740,"GB","Kick Attempt Good",32386,-14,1943
"1125",2019100611,2004,"DAL","Kick Attempt No Good",40775,-17,1845
"1126",2019100611,2889,"DAL","Kick Attempt Good",40775,-24,1258
"1127",2019100611,4066,"GB","Kick Attempt Good",32386,-14,491
"1128",2019100611,4704,"DAL","Kick Attempt No Good",40775,-10,104
"1129",2019100612,397,"KC","Kick Attempt Good",45046,0,3245
"1130",2019100612,1289,"IND","Kick Attempt Good",21213,3,2476
"1131",2019100612,3853,"IND","Kick Attempt Good",21213,-3,464
"1132",2019100612,4224,"IND","Kick Attempt Good",21213,-6,150
"1133",2019100612,4454,"KC","Kick Attempt Good",45046,-9,79
"1134",2019100700,1017,"SF","Kick Attempt No Good",30403,14,2774
"1135",2019100700,2089,"SF","Kick Attempt No Good",30403,18,1815
"1136",2019100700,3024,"SF","Blocked Kick Attempt",30403,25,1004
"1137",2019100700,3783,"SF","Kick Attempt Good",30403,25,313
"1138",2019101000,2850,"NE","Kick Attempt No Good",29874,7,1072
"1139",2019101300,152,"CAR","Kick Attempt Good",48337,0,3505
"1140",2019101300,2459,"CAR","Kick Attempt Good",48337,-10,1405
"1141",2019101300,2856,"TB","Kick Attempt Good",47928,-20,1232
"1142",2019101300,3820,"CAR","Kick Attempt Good",48337,-16,479
"1143",2019101300,4529,"CAR","Kick Attempt No Good",48337,-11,76
"1144",2019101301,1045,"BAL","Kick Attempt Good",39470,7,2692
"1145",2019101301,2083,"CIN","Kick Attempt Good",38691,10,1839
"1146",2019101301,3084,"BAL","Kick Attempt Good",39470,7,907
"1147",2019101301,3742,"BAL","Kick Attempt Good",39470,10,229
"1148",2019101302,1229,"SEA","Kick Attempt Good",41175,14,2449
"1149",2019101302,1485,"SEA","Kick Attempt Good",41175,11,2248
"1150",2019101303,1683,"JAX","Kick Attempt Good",43068,-3,1964
"1151",2019101303,2458,"NO","Kick Attempt Good",43689,0,1422
"1152",2019101303,2710,"JAX","Kick Attempt Good",43068,-3,1094
"1153",2019101304,501,"KC","Kick Attempt Good",45046,7,3324
"1154",2019101304,813,"HOU","Kick Attempt Good",43846,10,3050
"1155",2019101304,2870,"HOU","Kick Attempt No Good",43846,-6,1560
"1156",2019101305,1802,"MIA","Kick Attempt Good",46298,-7,1873
"1157",2019101305,2624,"WAS","Kick Attempt Good",40125,-11,1159
"1158",2019101305,2956,"WAS","Kick Attempt No Good",40125,-14,900
"1159",2019101306,770,"MIN","Kick Attempt Good",38134,7,2817
"1160",2019101306,2205,"PHI","Non-Special Teams Result",NA,14,1820
"1161",2019101306,2813,"PHI","Kick Attempt Good",44966,7,1283
"1162",2019101307,1807,"ATL","Kick Attempt Good",27091,10,2021
"1163",2019101307,2222,"ARI","Kick Attempt Good",45037,7,1807
"1164",2019101307,2782,"ATL","Kick Attempt Good",27091,17,1371
"1165",2019101308,1953,"SF","Kick Attempt No Good",30403,0,1803
"1166",2019101308,2741,"SF","Kick Attempt Good",30403,-7,1202
"1167",2019101308,3134,"SF","Kick Attempt Good",30403,-10,728
"1168",2019101309,299,"DEN","Kick Attempt Good",40276,0,3319
"1169",2019101309,1538,"DEN","Kick Attempt Good",40276,3,2082
"1170",2019101309,3627,"DEN","Kick Attempt Good",40276,13,297
"1171",2019101310,947,"DAL","Kick Attempt Good",40775,7,2700
"1172",2019101310,2132,"DAL","Kick Attempt Good",40775,18,1805
"1173",2019101310,2529,"DAL","Kick Attempt Good",40775,15,1374
"1174",2019101310,3073,"DAL","Kick Attempt No Good",40775,12,853
"1175",2019101310,3737,"NYJ","Kick Attempt Good",44240,5,207
"1176",2019101311,1512,"LAC","Kick Attempt No Good",48488,-21,1837
"1177",2019101311,1994,"PIT","Kick Attempt Good",41953,-21,1395
"1178",2019101311,2607,"LAC","Kick Attempt Good",48488,-24,844
"1179",2019101400,154,"DET","Kick Attempt Good",31446,0,3464
"1180",2019101400,944,"DET","Kick Attempt Good",31446,-10,2612
"1181",2019101400,1998,"GB","Kick Attempt Good",32386,-6,1811
"1182",2019101400,2467,"DET","Kick Attempt Good",31446,0,1444
"1183",2019101400,3266,"DET","Kick Attempt Good",31446,-6,742
"1184",2019101400,4146,"GB","Kick Attempt Good",32386,-2,2
"1185",2019101700,823,"KC","Kick Attempt Good",45046,-1,2764
"1186",2019101700,1283,"KC","Kick Attempt Good",45046,-4,2284
"1187",2019101700,3679,"KC","Kick Attempt Good",45046,-21,308
"1188",2019102000,290,"ATL","Kick Attempt Good",27091,0,3388
"1189",2019102000,587,"LA","Kick Attempt No Good",38701,3,3011
"1190",2019102000,807,"LA","Kick Attempt Good",38701,3,2807
"1191",2019102000,1857,"LA","Kick Attempt Good",38701,-7,1920
"1192",2019102000,1988,"ATL","Kick Attempt No Good",27091,-10,1875
"1193",2019102000,3663,"LA","Kick Attempt Good",38701,-24,346
"1194",2019102001,358,"BUF","Kick Attempt Good",33469,0,3358
"1195",2019102001,753,"BUF","Kick Attempt Good",33469,3,2932
"1196",2019102001,1367,"BUF","Kick Attempt Good",33469,-1,2411
"1197",2019102001,2486,"MIA","Non-Special Teams Result",NA,-5,1302
"1198",2019102002,1375,"JAX","Kick Attempt Good",43068,0,2194
"1199",2019102002,2316,"JAX","Kick Attempt Good",43068,4,1807
"1200",2019102002,3384,"CIN","Kick Attempt Good",38691,-2,936
"1201",2019102002,4431,"JAX","Kick Attempt Good",43068,-14,120
"1202",2019102003,3341,"DET","Kick Attempt Good",31446,-7,1106
"1203",2019102003,3625,"MIN","Kick Attempt No Good",38134,-4,776
"1204",2019102004,186,"OAK","Kick Attempt Good",46236,0,3445
"1205",2019102005,1265,"HOU","Kick Attempt Good",43846,7,2345
"1206",2019102005,1496,"HOU","Kick Attempt Good",43846,4,2190
"1207",2019102005,2054,"HOU","Kick Attempt Good",43846,8,1827
"1208",2019102006,1064,"ARI","Kick Attempt Good",45037,-14,2614
"1209",2019102006,3093,"NYG","Kick Attempt No Good",43937,-10,971
"1210",2019102006,3933,"ARI","Kick Attempt Good",45037,-3,133
"1211",2019102007,366,"WAS","Kick Attempt No Good",40125,0,3110
"1212",2019102007,997,"SF","Kick Attempt No Good",30403,0,2460
"1213",2019102007,2842,"SF","Kick Attempt Good",30403,-3,546
"1214",2019102007,3262,"SF","Kick Attempt Good",30403,-6,27
"1215",2019102008,503,"TEN","Kick Attempt Good",41688,0,3066
"1216",2019102008,833,"LAC","Kick Attempt Good",48488,3,2707
"1217",2019102008,2990,"LAC","Kick Attempt Good",48488,6,659
"1218",2019102009,1435,"CHI","Kick Attempt Good",46426,-2,2498
"1219",2019102009,1798,"NO","Kick Attempt Good",43689,1,2195
"1220",2019102009,2168,"NO","Kick Attempt No Good",43689,-2,1942
"1221",2019102009,3712,"NO","Kick Attempt Good",43689,-16,769
"1222",2019102010,256,"BAL","Kick Attempt Good",39470,0,3322
"1223",2019102010,1112,"BAL","Kick Attempt Good",39470,4,2470
"1224",2019102010,1446,"SEA","Kick Attempt Good",41175,1,2259
"1225",2019102010,2134,"SEA","Kick Attempt Good",41175,-3,1806
"1226",2019102010,3717,"BAL","Kick Attempt Good",39470,-7,230
"1227",2019102010,4094,"SEA","Kick Attempt Good",41175,-17,113
"1228",2019102011,1909,"DAL","Kick Attempt Good",40775,14,1894
"1229",2019102011,2217,"DAL","Kick Attempt Good",40775,17,1804
"1230",2019102011,3240,"DAL","Kick Attempt Good",40775,17,760
