"","gameId","playId","playDescription","quarter","possessionTeam","specialTeamsResult","kickerId","gameClock","kickLength","preSnapHomeScore","preSnapVisitorScore","scoreDifference","secondsRemain","Result"
"1171",2019101310,947,"(15:00) B.Maher 50 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",2,"DAL","Kick Attempt Good",40775,"15:00:00",50,7,0,7,2700,1
"1172",2019101310,2132,"(:05) B.Maher 62 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",2,"DAL","Kick Attempt Good",40775,"00:05:00",62,21,3,18,1805,1
"1173",2019101310,2529,"(7:54) B.Maher 32 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",3,"DAL","Kick Attempt Good",40775,"07:54:00",32,21,6,15,1374,1
"1174",2019101310,3073,"(14:13) B.Maher 40 yard field goal is No Good, Wide Right, Center-L.Ladouceur, Holder-C.Jones.",4,"DAL","Kick Attempt No Good",40775,"14:13:00",40,21,9,12,853,0
"1175",2019101310,3737,"(3:27) S.Ficken 38 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",4,"NYJ","Kick Attempt Good",44240,"03:27:00",38,21,16,5,207,1
"1176",2019101311,1512,"(:37) C.McLaughlin 43 yard field goal is No Good, Hit Left Upright, Center-C.Mazza, Holder-T.Long.",2,"LAC","Kick Attempt No Good",48488,"00:37:00",43,0,21,-21,1837,0
"1177",2019101311,1994,"(8:15) C.Boswell 20 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",3,"PIT","Kick Attempt Good",41953,"08:15:00",20,0,21,-21,1395,1
"1178",2019101311,2607,"(14:04) C.McLaughlin 38 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.",4,"LAC","Kick Attempt Good",48488,"14:04:00",38,0,24,-24,844,1
"1179",2019101400,154,"(12:44) M.Prater 26 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",1,"DET","Kick Attempt Good",31446,"12:44:00",26,0,0,0,3464,1
"1180",2019101400,944,"(13:32) M.Prater 22 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET","Kick Attempt Good",31446,"13:32:00",22,0,10,-10,2612,1
"1181",2019101400,1998,"(:11) M.Crosby 37 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",2,"GB","Kick Attempt Good",32386,"00:11:00",37,7,13,-6,1811,1
"1182",2019101400,2467,"(9:04) M.Prater 41 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",3,"DET","Kick Attempt Good",31446,"09:04:00",41,13,13,0,1444,1
"1183",2019101400,3266,"(12:22) M.Prater 54 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",4,"DET","Kick Attempt Good",31446,"12:22:00",54,13,19,-6,742,1
"1184",2019101400,4146,"(:02) M.Crosby 23 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",4,"GB","Kick Attempt Good",32386,"00:02:00",23,20,22,-2,2,1
"1185",2019101700,823,"(1:04) H.Butker 33 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",1,"KC","Kick Attempt Good",45046,"01:04:00",33,6,7,-1,2764,1
"1186",2019101700,1283,"(8:04) H.Butker 20 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",2,"KC","Kick Attempt Good",45046,"08:04:00",20,6,10,-4,2284,1
"1187",2019101700,3679,"(5:08) H.Butker 39 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",4,"KC","Kick Attempt Good",45046,"05:08:00",39,6,27,-21,308,1
"1188",2019102000,290,"(11:28) M.Bryant 52 yard field goal is GOOD, Center-J.Harris, Holder-M.Schaub.",1,"ATL","Kick Attempt Good",27091,"11:28:00",52,0,0,0,3388,1
"1189",2019102000,587,"(5:11) G.Zuerlein 40 yard field goal is No Good, Hit Left Upright, Center-J.McQuaide, Holder-J.Hekker.",1,"LA","Kick Attempt No Good",38701,"05:11:00",40,3,0,3,3011,0
"1190",2019102000,807,"(1:47) G.Zuerlein 55 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",1,"LA","Kick Attempt Good",38701,"01:47:00",55,3,0,3,2807,1
"1191",2019102000,1857,"(2:00) G.Zuerlein 25 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",2,"LA","Kick Attempt Good",38701,"02:00:00",25,3,10,-7,1920,1
"1192",2019102000,1988,"(1:15) M.Bryant 50 yard field goal is No Good, Wide Left, Center-J.Harris, Holder-M.Schaub.",2,"ATL","Kick Attempt No Good",27091,"01:15:00",50,3,13,-10,1875,0
"1193",2019102000,3663,"(5:46) G.Zuerlein 20 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",4,"LA","Kick Attempt Good",38701,"05:46:00",20,3,27,-24,346,1
"1194",2019102001,358,"(10:58) S.Hauschka 39 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",1,"BUF","Kick Attempt Good",33469,"10:58:00",39,0,0,0,3358,1
"1195",2019102001,753,"(3:52) S.Hauschka 43 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",1,"BUF","Kick Attempt Good",33469,"03:52:00",43,3,0,3,2932,1
"1196",2019102001,1367,"(10:11) S.Hauschka 45 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",2,"BUF","Kick Attempt Good",33469,"10:11:00",45,6,7,-1,2411,1
"1197",2019102001,2486,"(6:42) (Field Goal formation) M.Haack up the middle to BUF 2 for 2 yards (T.White).",3,"MIA","Non-Special Teams Result",NA,"06:42:00",NA,9,14,-5,1302,0
"1198",2019102002,1375,"(6:34) J.Lambo 21 yard field goal is GOOD, Center-M.Orzech, Holder-L.Cooke.",2,"JAX","Kick Attempt Good",43068,"06:34:00",21,0,0,0,2194,1
"1199",2019102002,2316,"(:07) J.Lambo 29 yard field goal is GOOD, Center-M.Orzech, Holder-L.Cooke.",2,"JAX","Kick Attempt Good",43068,"00:07:00",29,7,3,4,1807,1
"1200",2019102002,3384,"(:36) R.Bullock 38 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",3,"CIN","Kick Attempt Good",38691,"00:36:00",38,7,9,-2,936,1
"1201",2019102002,4431,"(2:00) J.Lambo 26 yard field goal is GOOD, Center-M.Orzech, Holder-L.Cooke.",4,"JAX","Kick Attempt Good",43068,"02:00:00",26,10,24,-14,120,1
"1202",2019102003,3341,"(3:26) M.Prater 46 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",3,"DET","Kick Attempt Good",31446,"03:26:00",46,21,28,-7,1106,1
"1203",2019102003,3625,"(12:56) D.Bailey 45 yard field goal is No Good, Wide Left, Center-A.Cutting, Holder-B.Colquitt.",4,"MIN","Kick Attempt No Good",38134,"12:56:00",45,24,28,-4,776,0
"1204",2019102004,186,"(12:25) D.Carlson 45 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.",1,"OAK","Kick Attempt Good",46236,"12:25:00",45,0,0,0,3445,1
"1205",2019102005,1265,"(9:05) K.Fairbairn 47 yard field goal is GOOD, Center-J.Weeks, Holder-B.Anger.",2,"HOU","Kick Attempt Good",43846,"09:05:00",47,7,0,7,2345,1
"1206",2019102005,1496,"(6:30) K.Fairbairn 31 yard field goal is GOOD, Center-J.Weeks, Holder-B.Anger.",2,"HOU","Kick Attempt Good",43846,"06:30:00",31,7,3,4,2190,1
"1207",2019102005,2054,"(:27) K.Fairbairn 26 yard field goal is GOOD, Center-J.Weeks, Holder-B.Anger.",2,"HOU","Kick Attempt Good",43846,"00:27:00",26,14,6,8,1827,1
"1208",2019102006,1064,"(13:34) Z.Gonzalez 47 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",2,"ARI","Kick Attempt Good",45037,"13:34:00",47,0,14,-14,2614,1
"1209",2019102006,3093,"(1:11) A.Rosas 37 yard field goal is No Good, Hit Right Upright, Center-Z.DeOssie, Holder-R.Dixon.",3,"NYG","Kick Attempt No Good",43937,"01:11:00",37,14,24,-10,971,0
"1210",2019102006,3933,"(2:13) Z.Gonzalez 35 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",4,"ARI","Kick Attempt Good",45037,"02:13:00",35,21,24,-3,133,1
"1211",2019102007,366,"(6:50) D.Hopkins 39 yard field goal is No Good, Wide Right, Center-N.Sundberg, Holder-T.Way.",1,"WAS","Kick Attempt No Good",40125,"06:50:00",39,0,0,0,3110,0
"1212",2019102007,997,"(11:00) R.Gould 45 yard field goal is No Good, Wide Left, Center-G.Sanborn, Holder-M.Wishnowsky.",2,"SF","Kick Attempt No Good",30403,"11:00:00",45,0,0,0,2460,0
"1213",2019102007,2842,"(9:06) R.Gould 22 yard field goal is GOOD, Center-G.Sanborn, Holder-M.Wishnowsky.",4,"SF","Kick Attempt Good",30403,"09:06:00",22,0,3,-3,546,1
"1214",2019102007,3262,"(:27) R.Gould 29 yard field goal is GOOD, Center-G.Sanborn, Holder-M.Wishnowsky.",4,"SF","Kick Attempt Good",30403,"00:27:00",29,0,6,-6,27,1
"1215",2019102008,503,"(6:06) (Field Goal formation) C.Parkey 45 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern.",1,"TEN","Kick Attempt Good",41688,"06:06:00",45,0,0,0,3066,1
"1216",2019102008,833,"(:07) (Field Goal formation) C.McLaughlin 29 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.",1,"LAC","Kick Attempt Good",48488,"00:07:00",29,3,0,3,2707,1
"1217",2019102008,2990,"(10:59) (Field Goal formation) C.McLaughlin 50 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.",4,"LAC","Kick Attempt Good",48488,"10:59:00",50,16,10,6,659,1
"1218",2019102009,1435,"(11:38) E.Pineiro 46 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,"CHI","Kick Attempt Good",46426,"11:38:00",46,7,9,-2,2498,1
"1219",2019102009,1798,"(6:35) W.Lutz 39 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",2,"NO","Kick Attempt Good",43689,"06:35:00",39,10,9,1,2195,1
"1220",2019102009,2168,"(2:22) W.Lutz 42 yard field goal is No Good, Wide Right, Center-Z.Wood, Holder-T.Morstead.",2,"NO","Kick Attempt No Good",43689,"02:22:00",42,10,12,-2,1942,0
"1221",2019102009,3712,"(12:49) W.Lutz 30 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",4,"NO","Kick Attempt Good",43689,"12:49:00",30,10,26,-16,769,1
"1222",2019102010,256,"(10:22) J.Tucker 25 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",1,"BAL","Kick Attempt Good",39470,"10:22:00",25,0,0,0,3322,1
"1223",2019102010,1112,"(11:10) J.Tucker 28 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",2,"BAL","Kick Attempt Good",39470,"11:10:00",28,7,3,4,2470,1
"1224",2019102010,1446,"(7:39) J.Myers 34 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",2,"SEA","Kick Attempt Good",41175,"07:39:00",34,7,6,1,2259,1
"1225",2019102010,2134,"(:06) J.Myers 31 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",2,"SEA","Kick Attempt Good",41175,"00:06:00",31,10,13,-3,1806,1
"1226",2019102010,3717,"(3:50) J.Tucker 22 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",4,"BAL","Kick Attempt Good",39470,"03:50:00",22,13,20,-7,230,1
"1227",2019102010,4094,"(1:53) J.Myers 35 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",4,"SEA","Kick Attempt Good",41175,"01:53:00",35,13,30,-17,113,1
"1228",2019102011,1909,"(1:34) (Field Goal formation) B.Maher 26 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",2,"DAL","Kick Attempt Good",40775,"01:34:00",26,21,7,14,1894,1
"1229",2019102011,2217,"(:04) (Field Goal formation) B.Maher 63 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",2,"DAL","Kick Attempt Good",40775,"00:04:00",63,24,7,17,1804,1
"1230",2019102011,3240,"(12:40) (Field Goal formation) B.Maher 29 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",4,"DAL","Kick Attempt Good",40775,"12:40:00",29,27,10,17,760,1
"1231",2019102100,612,"(3:53) M.Nugent 34 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.",1,"NE","Kick Attempt Good",29874,"03:53:00",34,0,7,-7,2933,1
"1232",2019102400,510,"(5:25) D.Bailey 50 yard field goal is GOOD, Center-A.Cutting, Holder-B.Colquitt.",1,"MIN","Kick Attempt Good",38134,"05:25:00",50,0,0,0,3025,1
"1233",2019102400,881,"(14:03) D.Hopkins 21 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",2,"WAS","Kick Attempt Good",40125,"14:03:00",21,3,0,3,2643,1
"1234",2019102400,1138,"(7:29) D.Bailey 29 yard field goal is GOOD, Center-A.Cutting, Holder-B.Colquitt.",2,"MIN","Kick Attempt Good",38134,"07:29:00",29,3,3,0,2249,1
"1235",2019102400,1429,"(2:00) D.Hopkins 30 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",2,"WAS","Kick Attempt Good",40125,"02:00:00",30,6,3,3,1920,1
"1236",2019102400,2119,"(8:37) D.Bailey 27 yard field goal is GOOD, Center-A.Cutting, Holder-B.Colquitt.",3,"MIN","Kick Attempt Good",38134,"08:37:00",27,13,6,7,1417,1
"1237",2019102400,2820,"(10:40) D.Bailey 40 yard field goal is GOOD, Center-A.Cutting, Holder-B.Colquitt.",4,"MIN","Kick Attempt Good",38134,"10:40:00",40,16,9,7,640,1
"1238",2019102700,873,"(15:00) M.Bryant 51 yard field goal is No Good, Wide Left, Center-J.Harris, Holder-K.Redfern.",2,"ATL","Kick Attempt No Good",27091,"15:00:00",51,0,3,-3,2700,0
"1239",2019102700,1603,"(2:33) M.Bryant 53 yard field goal is No Good, Wide Right, Center-J.Harris, Holder-K.Redfern.",2,"ATL","Kick Attempt No Good",27091,"02:33:00",53,0,17,-17,1953,0
"1240",2019102700,2749,"(3:30) M.Bryant 47 yard field goal is GOOD, Center-J.Harris, Holder-K.Redfern.",3,"ATL","Kick Attempt Good",27091,"03:30:00",47,8,24,-16,1110,1
"1241",2019102700,4183,"(1:21) M.Bryant 37 yard field goal is GOOD, Center-J.Harris, Holder-K.Redfern.",4,"ATL","Kick Attempt Good",27091,"01:21:00",37,17,27,-10,81,1
"1242",2019102701,622,"(3:42) J.Elliott 37 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.",1,"PHI","Kick Attempt Good",44966,"03:42:00",37,0,0,0,2922,1
"1243",2019102701,2176,"(:02) S.Hauschka 53 yard field goal is No Good, Wide Right, Center-R.Ferguson, Holder-C.Bojorquez.",2,"BUF","Kick Attempt No Good",33469,"00:02:00",53,7,11,-4,1802,0
"1244",2019102702,702,"(2:18) E.Pineiro 33 yard field goal is No Good, Hit Right Upright, Center-P.Scales, Holder-P.O'Donnell.",1,"CHI","Kick Attempt No Good",46426,"02:18:00",33,0,0,0,2838,0
"1245",2019102702,894,"(14:48) E.Pineiro 22 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,"CHI","Kick Attempt Good",46426,"14:48:00",22,0,0,0,2688,1
"1246",2019102702,1669,"(4:20) E.Pineiro 25 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,"CHI","Kick Attempt Good",46426,"04:20:00",25,3,0,3,2060,1
"1247",2019102702,2209,"(:01) E.Pineiro 19 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,"CHI","Kick Attempt Good",46426,"00:01:00",19,6,7,-1,1801,1
"1248",2019102702,2907,"(:42) C.McLaughlin 20 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.",3,"LAC","Kick Attempt Good",48488,"00:42:00",20,16,7,9,942,1
"1249",2019102702,3235,"(10:57) C.McLaughlin 42 yard field goal is No Good, Wide Right, Center-C.Mazza, Holder-T.Long.",4,"LAC","Kick Attempt No Good",48488,"10:57:00",42,16,10,6,657,0
"1250",2019102702,4224,"(:04) E.Pineiro 41 yard field goal is No Good, Wide Left, Center-P.Scales, Holder-P.O'Donnell.",4,"CHI","Kick Attempt No Good",46426,"00:04:00",41,16,17,-1,4,0
"1251",2019102703,1392,"(8:14) M.Prater 53 yard field goal is No Good, Wide Right, Center-D.Muhlbach, Holder-S.Martin.",2,"DET","Kick Attempt No Good",31446,"08:14:00",53,14,7,7,2294,0
"1252",2019102704,2183,"(1:07) K.Fairbairn 33 yard field goal is GOOD, Center-J.Weeks, Holder-B.Anger.",2,"HOU","Kick Attempt Good",43846,"01:07:00",33,7,14,-7,1867,1
"1253",2019102704,2675,"(10:33) K.Fairbairn 40 yard field goal is GOOD, Center-J.Weeks, Holder-B.Anger.",3,"HOU","Kick Attempt Good",43846,"10:33:00",40,10,14,-4,1533,1
"1254",2019102704,3561,"(10:52) D.Carlson 44 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.",4,"OAK","Kick Attempt Good",46236,"10:52:00",44,20,21,-1,652,1
"1255",2019102705,1631,"(3:00) J.Lambo 29 yard field goal is GOOD, Center-M.Orzech, Holder-L.Cooke.",2,"JAX","Kick Attempt Good",43068,"03:00:00",29,13,7,6,1980,1
"1256",2019102705,2056,"(:16) J.Lambo 43 yard field goal is GOOD, Center-M.Orzech, Holder-L.Cooke.",2,"JAX","Kick Attempt Good",43068,"00:16:00",43,16,7,9,1816,1
"1257",2019102705,2800,"(2:15) J.Lambo 24 yard field goal is GOOD, Center-M.Orzech, Holder-L.Cooke.",3,"JAX","Kick Attempt Good",43068,"02:15:00",24,19,7,12,1035,1
"1258",2019102707,353,"(9:00) W.Lutz 47 yard field goal is No Good, Wide Left, Center-Z.Wood, Holder-T.Morstead. INJURY UPDATE: ARI #54 Marsh, concussion protocol.",1,"NO","Kick Attempt No Good",43689,"09:00:00",47,0,0,0,3240,0
"1259",2019102707,529,"(5:46) Z.Gonzalez 31 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",1,"ARI","Kick Attempt Good",45037,"05:46:00",31,0,0,0,3046,1
"1260",2019102707,932,"(14:17) W.Lutz 26 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",2,"NO","Kick Attempt Good",43689,"14:17:00",26,0,3,-3,2657,1
"1261",2019102707,1523,"(5:23) Z.Gonzalez 31 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",2,"ARI","Kick Attempt Good",45037,"05:23:00",31,10,3,7,2123,1
"1262",2019102707,3059,"(1:47) Z.Gonzalez 50 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",3,"ARI","Kick Attempt Good",45037,"01:47:00",50,17,6,11,1007,1
"1263",2019102708,275,"(11:33) (Field Goal formation) M.Gay 22 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.",1,"TB","Kick Attempt Good",47928,"11:33:00",22,0,0,0,3393,1
"1264",2019102708,1587,"(7:56) (Field Goal formation) M.Gay 48 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.",2,"TB","Kick Attempt Good",47928,"07:56:00",48,14,3,11,2276,1
"1265",2019102708,1835,"(3:50) (Field Goal formation) M.Gay 24 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.",2,"TB","Kick Attempt Good",47928,"03:50:00",24,14,6,8,2030,1
"1266",2019102708,1990,"(1:15) (Field Goal formation) C.Parkey 51 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern.",2,"TEN","Kick Attempt Good",41688,"01:15:00",51,14,9,5,1875,1
"1267",2019102708,3225,"(:42) (Field Goal formation) C.Parkey 42 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern.",3,"TEN","Kick Attempt Good",41688,"00:42:00",42,17,23,-6,942,1
"1268",2019102708,3967,"(3:45) (Field Goal formation) B.Kern left end to TB 28 for no gain (D.White).",4,"TEN","Non-Special Teams Result",NA,"03:45:00",NA,27,23,4,225,0
"1269",2019102709,606,"(4:28) J.Slye 41 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.",1,"CAR","Kick Attempt Good",48337,"04:28:00",41,7,0,7,2968,1
"1270",2019102709,3433,"(12:56) R.Gould 20 yard field goal is GOOD, Center-K.Nelson, Holder-M.Wishnowsky. Penalty on CAR-D.Jackson, Defensive Offside, declined.",4,"SF","Kick Attempt Good",30403,"12:56:00",20,41,13,28,776,1
"1271",2019102710,930,"(13:00) B.McManus 21 yard field goal is GOOD, Center-C.Kreiter, Holder-C.Wadman.",2,"DEN","Kick Attempt Good",40276,"13:00:00",21,0,0,0,2580,1
"1272",2019102710,1406,"(5:37) B.McManus 29 yard field goal is GOOD, Center-C.Kreiter, Holder-C.Wadman.",2,"DEN","Kick Attempt Good",40276,"05:37:00",29,0,3,-3,2137,1
"1273",2019102710,1938,"(:06) A.Vinatieri 55 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",2,"IND","Kick Attempt Good",21213,"00:06:00",55,0,6,-6,1806,1
"1274",2019102710,2565,"(6:09) A.Vinatieri 45 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",3,"IND","Kick Attempt Good",21213,"06:09:00",45,3,13,-10,1269,1
"1275",2019102710,4343,"(:26) A.Vinatieri 51 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",4,"IND","Kick Attempt Good",21213,"00:26:00",51,12,13,-1,26,1
"1276",2019102711,543,"(6:38) M.Nugent 20 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.",1,"NE","Kick Attempt Good",29874,"06:38:00",20,0,0,0,3098,1
"1277",2019102711,1994,"(2:25) M.Nugent 29 yard field goal is BLOCKED (D.Ward), Center-J.Cardona, Holder-J.Bailey, recovered by NE-J.Collins at CLE 16. J.Collins to CLE 16 for no gain (M.Wilson).",2,"NE","Blocked Kick Attempt",29874,"02:25:00",NA,17,7,10,1945,0
"1278",2019102711,2524,"(8:41) A.Seibert 38 yard field goal is GOOD, Center-C.Hughlett, Holder-J.Gillan.",3,"CLE","Kick Attempt Good",47953,"08:41:00",38,17,7,10,1421,1
"1279",2019102711,3513,"(7:46) M.Nugent 29 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.",4,"NE","Kick Attempt Good",29874,"07:46:00",29,24,10,14,466,1
"1280",2019102711,3762,"(4:12) M.Nugent 34 yard field goal is No Good, Wide Left, Center-J.Cardona, Holder-J.Bailey.",4,"NE","Kick Attempt No Good",29874,"04:12:00",34,27,10,17,252,0
"1281",2019102711,3967,"(2:38) A.Seibert 47 yard field goal is GOOD, Center-C.Hughlett, Holder-J.Gillan.",4,"CLE","Kick Attempt Good",47953,"02:38:00",47,27,10,17,158,1
"1282",2019102712,724,"(4:16) H.Butker 50 yard field goal is No Good, Wide Left, Center-J.Winchester, Holder-D.Colquitt.",1,"KC","Kick Attempt No Good",45046,"04:16:00",50,0,7,-7,2956,0
"1283",2019102712,2086,"(1:00) H.Butker 28 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",2,"KC","Kick Attempt Good",45046,"01:00:00",28,14,14,0,1860,1
"1284",2019102712,2887,"(1:35) M.Crosby 35 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",3,"GB","Kick Attempt Good",32386,"01:35:00",35,17,14,3,995,1
"1285",2019102800,1662,"(2:49) (Field Goal formation) C.Boswell 42 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",2,"PIT","Kick Attempt Good",41953,"02:49:00",42,0,14,-14,1969,1
"1286",2019102800,2420,"(11:28) (Field Goal formation) C.Boswell 54 yard field goal is No Good, Short, Center-K.Canaday, Holder-J.Berry.",3,"PIT","Kick Attempt No Good",41953,"11:28:00",54,10,14,-4,1588,0
"1287",2019103100,3612,"(9:28) Z.Gonzalez 36 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",4,"ARI","Kick Attempt Good",45037,"09:28:00",36,14,28,-14,568,1
"1288",2019110300,440,"(8:24) (Field Goal formation) K.Fairbairn 52 yard field goal is GOOD, Center-J.Weeks, Holder-B.Anger.",1,"HOU","Kick Attempt Good",43846,"08:24:00",52,0,0,0,3204,1
"1289",2019110300,1603,"(1:52) (Field Goal formation) J.Lambo 30 yard field goal is GOOD, Center-M.Orzech, Holder-L.Cooke.",2,"JAX","Kick Attempt Good",43068,"01:52:00",30,0,9,-9,1912,1
"1290",2019110300,1916,"(:11) (Field Goal formation) K.Fairbairn 58 yard field goal is No Good, Short, Center-J.Weeks, Holder-B.Anger.",2,"HOU","Kick Attempt No Good",43846,"00:11:00",58,3,9,-6,1811,0
"1291",2019110300,2264,"(9:03) (Field Goal formation) L.Cooke sacked at HOU 43 for -12 yards (B.Boddy-Calhoun). FUMBLES (B.Boddy-Calhoun) [K.Crossen], recovered by JAX-J.Lambo at 50. J.Lambo to 50 for no gain (B.Boddy-Calhoun).",3,"JAX","Non-Special Teams Result",NA,"09:03:00",NA,3,9,-6,1443,0
"1292",2019110300,2539,"(5:02) (Field Goal formation) K.Fairbairn 42 yard field goal is GOOD, Center-J.Weeks, Holder-B.Anger.",3,"HOU","Kick Attempt Good",43846,"05:02:00",42,3,9,-6,1202,1
"1293",2019110301,861,"(:28) S.Hauschka 42 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",1,"BUF","Kick Attempt Good",33469,"00:28:00",42,7,0,7,2728,1
"1294",2019110301,1096,"(10:45) D.Hopkins 29 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",2,"WAS","Kick Attempt Good",40125,"10:45:00",29,10,0,10,2445,1
"1295",2019110301,1646,"(:36) D.Hopkins 33 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",2,"WAS","Kick Attempt Good",40125,"00:36:00",33,17,3,14,1836,1
"1296",2019110301,2503,"(1:25) D.Hopkins 39 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",3,"WAS","Kick Attempt Good",40125,"01:25:00",39,17,6,11,985,1
"1297",2019110302,316,"(9:47) R.Succop 43 yard field goal is No Good, Wide Left, Center-B.Brinkley, Holder-B.Kern.",1,"TEN","Kick Attempt No Good",34707,"09:47:00",43,0,0,0,3287,0
"1298",2019110302,1014,"(13:34) J.Slye 35 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.",2,"CAR","Kick Attempt Good",48337,"13:34:00",35,0,0,0,2614,1
"1299",2019110302,3723,"(6:06) J.Slye 49 yard field goal is No Good, Wide Left, Center-J.Jansen, Holder-M.Palardy.",4,"CAR","Kick Attempt No Good",48337,"06:06:00",49,30,14,16,366,0
"1300",2019110302,4490,"(:52) R.Succop 44 yard field goal is No Good, Hit Right Upright, Center-B.Brinkley, Holder-B.Kern.",4,"TEN","Kick Attempt No Good",34707,"00:52:00",44,30,20,10,52,0
"1301",2019110303,1593,"(4:38) H.Butker 24 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",2,"KC","Kick Attempt Good",45046,"04:38:00",24,7,7,0,2078,1
"1302",2019110303,2286,"(:09) D.Bailey 29 yard field goal is GOOD, Center-A.Cutting, Holder-B.Colquitt.",2,"MIN","Kick Attempt Good",38134,"00:09:00",29,10,7,3,1809,1
"1303",2019110303,3292,"(:35) H.Butker 45 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",3,"KC","Kick Attempt Good",45046,"00:35:00",45,17,16,1,935,1
"1304",2019110303,4183,"(2:36) H.Butker 54 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",4,"KC","Kick Attempt Good",45046,"02:36:00",54,20,23,-3,156,1
