"","gameId","playId","possessionTeam","Home","Result","kickerId","kickLength","scoreDifference","secondsRemain"
"942",2019091501,1662,"CIN",1,1,38691,37,-14,2222
"943",2019091501,2430,"SF",0,1,30403,33,-11,1806
"944",2019091501,3090,"SF",0,1,30403,38,-21,1179
"945",2019091501,3748,"SF",0,0,30403,39,-31,428
"946",2019091502,1425,"DET",1,0,31446,40,-1,2162
"947",2019091502,2075,"LAC",0,1,42663,39,-1,1804
"948",2019091502,2946,"LAC",0,0,42663,39,-4,1033
"949",2019091502,3215,"LAC",0,0,42663,41,-4,710
"950",2019091503,351,"MIN",0,0,38134,47,7,3261
"951",2019091503,2063,"MIN",0,1,38134,31,14,1855
"952",2019091504,706,"HOU",1,1,43846,39,0,2818
"953",2019091504,1509,"JAX",0,1,43068,40,3,2001
"954",2019091504,1842,"HOU",1,1,43846,22,0,1802
"955",2019091504,3244,"JAX",0,1,43068,32,10,365
"956",2019091505,1067,"NE",0,0,30932,48,-7,2312
"957",2019091505,2094,"NE",0,1,30932,28,-13,1429
"958",2019091507,1926,"PIT",1,1,41953,41,0,1952
"959",2019091507,2316,"SEA",0,0,41175,58,3,1803
"960",2019091507,2862,"PIT",1,1,41953,33,-4,1285
"961",2019091508,3103,"TEN",1,0,41991,45,4,635
"962",2019091509,3065,"DAL",0,1,40775,25,-7,831
"963",2019091510,299,"OAK",1,1,46236,29,0,3324
"964",2019091511,267,"DEN",1,1,40276,43,0,3290
"965",2019091511,899,"CHI",0,1,46426,40,3,2619
"966",2019091511,1352,"CHI",0,1,46426,52,0,2115
"967",2019091511,3062,"DEN",1,1,40276,32,-10,820
"968",2019091511,4363,"CHI",0,1,46426,53,1,1
"969",2019091512,425,"LA",1,1,38701,24,0,3226
"970",2019091512,1370,"NO",0,1,43689,34,3,2470
"971",2019091512,2119,"LA",1,1,38701,22,0,1807
"972",2019091512,2548,"NO",0,1,43689,52,3,1499
"973",2019091512,3501,"NO",0,1,43689,42,14,662
"974",2019091513,1177,"PHI",0,1,44966,34,3,2450
"975",2019091513,1438,"ATL",1,0,27091,50,0,2267
"976",2019091600,581,"CLE",0,1,47953,48,-3,3079
"977",2019091600,1685,"NYJ",1,1,44240,46,-13,1980
"978",2019091900,2582,"JAX",1,1,43068,40,14,1379
"979",2019092200,1432,"BUF",1,1,33469,34,8,2433
"980",2019092200,2001,"BUF",1,1,33469,45,11,1936
"981",2019092200,2494,"BUF",1,0,33469,62,14,1807
"982",2019092200,4119,"CIN",0,1,38691,43,0,298
"983",2019092201,202,"MIA",0,0,46298,47,0,3505
"984",2019092201,387,"DAL",1,1,40775,28,0,3331
"985",2019092201,1032,"MIA",0,1,46298,22,10,2758
"986",2019092201,1696,"MIA",0,1,46298,33,7,2151
"987",2019092201,3658,"DAL",1,0,40775,55,18,479
"988",2019092202,1161,"GB",1,1,32386,42,0,2483
"989",2019092202,1542,"DEN",0,1,40276,30,3,2033
"990",2019092202,3813,"GB",1,0,32386,45,11,69
"991",2019092203,287,"IND",1,1,21213,49,0,3276
"992",2019092203,1394,"IND",1,1,21213,21,10,2154
"993",2019092203,1622,"ATL",0,1,27091,34,13,1944
"994",2019092204,3854,"BAL",0,1,39470,39,11,403
"995",2019092204,4086,"KC",1,1,45046,36,8,279
"996",2019092205,2790,"MIN",1,1,38134,50,21,900
"997",2019092205,3172,"OAK",0,0,46236,51,24,515
"998",2019092205,3335,"MIN",1,1,38134,24,24,229
"999",2019092206,2339,"NE",1,1,30932,37,20,1432
"1000",2019092207,296,"PHI",1,1,44966,25,0,3390
"1001",2019092207,1657,"DET",0,1,31446,25,-4,2012
"1002",2019092207,1961,"DET",0,1,31446,33,-7,1859
"1003",2019092207,3966,"DET",0,0,31446,NA,-3,113
"1004",2019092208,1784,"ARI",1,1,45037,34,0,1900
"1005",2019092208,2947,"ARI",1,1,45037,47,-4,1072
"1006",2019092208,4073,"CAR",0,1,48337,36,-15,271
"1007",2019092209,571,"NYG",0,1,43937,36,6,2951
"1008",2019092209,1734,"TB",1,1,47928,27,5,2048
"1009",2019092209,2326,"TB",1,1,47928,52,15,1804
"1010",2019092209,4415,"TB",1,0,47928,34,-1,4
"1011",2019092210,1056,"LAC",1,1,42663,34,7,2436
"1012",2019092210,2090,"HOU",0,0,43846,56,10,1802
"1013",2019092210,3596,"LAC",1,1,42663,43,-10,439
"1014",2019092212,206,"PIT",0,1,41953,46,0,3412
"1015",2019092212,760,"PIT",0,1,41953,26,-3,2827
"1016",2019092212,1596,"SF",1,1,30403,24,-6,2208
"1017",2019092213,658,"LA",0,1,38701,53,0,2950
"1018",2019092213,1068,"CLE",1,1,47953,23,-3,2504
"1019",2019092213,1552,"LA",0,0,38701,48,0,2053
"1020",2019092213,2017,"CLE",1,1,47953,35,0,1804
"1021",2019092213,3553,"LA",0,1,38701,37,-4,400
"1022",2019092300,2443,"WAS",1,1,40125,35,-28,1805
"1023",2019092300,2707,"CHI",0,0,46426,44,-25,1520
"1024",2019092300,4173,"CHI",0,1,46426,38,-13,114
"1025",2019092600,944,"GB",1,1,32386,30,7,2644
"1026",2019092600,1354,"GB",1,1,32386,31,3,2308
"1027",2019092900,2175,"ATL",1,0,27091,32,-17,1835
"1028",2019092900,2619,"ATL",1,1,27091,42,-17,1601
"1029",2019092901,1866,"CLE",0,1,47953,24,0,1811
"1030",2019092901,2139,"BAL",1,1,39470,41,-3,1579
"1031",2019092901,3515,"CLE",0,1,47953,43,-12,421
"1032",2019092902,2134,"BUF",1,1,33469,46,-13,1920
"1033",2019092902,3540,"NE",0,1,30932,23,-3,960
"1034",2019092903,305,"DET",1,1,31446,25,0,3309
"1035",2019092903,555,"KC",0,0,45046,36,3,3043
"1036",2019092903,1093,"KC",0,1,45046,23,10,2656
"1037",2019092903,1976,"DET",1,1,31446,48,0,1868
"1038",2019092903,2137,"KC",0,1,45046,44,3,1806
"1039",2019092903,2970,"DET",1,1,31446,53,-7,1284
"1040",2019092904,659,"CAR",0,1,48337,48,0,2848
"1041",2019092904,897,"HOU",1,0,43846,52,-3,2620
"1042",2019092904,1320,"HOU",1,1,43846,37,-3,2283
"1043",2019092904,3156,"CAR",0,1,48337,55,0,895
"1044",2019092904,3998,"CAR",0,1,48337,26,-3,31
"1045",2019092905,1521,"IND",1,1,21213,26,-14,2257
"1046",2019092905,2269,"IND",1,0,21213,57,-11,1837
"1047",2019092905,2969,"OAK",0,1,46236,26,-11,1098
"1048",2019092906,1132,"MIA",1,1,46298,30,-3,2475
"1049",2019092906,1708,"MIA",1,0,46298,50,0,2019
"1050",2019092906,2187,"MIA",1,0,46298,52,-7,1803
"1051",2019092906,2816,"LAC",0,1,42663,45,-7,987
"1052",2019092906,3429,"LAC",0,1,42663,51,-17,452
"1053",2019092907,1725,"WAS",0,1,40125,21,14,1937
"1054",2019092907,2128,"NYG",1,1,43937,30,11,1803
"1055",2019092908,558,"SEA",0,1,41175,33,0,3003
"1056",2019092908,1003,"ARI",1,1,45037,33,-10,2634
"1057",2019092908,1434,"ARI",1,0,45037,48,-14,2263
"1058",2019092908,1999,"SEA",0,1,41175,24,-14,1820
"1059",2019092909,2582,"LA",1,1,38701,58,-14,1807
"1060",2019092909,3035,"LA",1,1,38701,44,-11,1448
"1061",2019092909,3283,"TB",0,1,47928,58,-8,1178
"1062",2019092909,4684,"TB",0,1,47928,21,-5,157
"1063",2019092911,664,"JAX",0,1,43068,25,7,2896
"1064",2019092911,1696,"DEN",1,1,40276,33,11,2060
"1065",2019092911,2263,"JAX",0,1,43068,40,14,1811
"1066",2019092911,3879,"JAX",0,1,43068,34,-3,178
"1067",2019092911,4390,"JAX",0,1,43068,33,1,4
"1068",2019092912,638,"DAL",0,1,40775,28,0,3013
"1069",2019092912,977,"NO",1,1,43689,40,-3,2700
"1070",2019092912,1294,"NO",1,1,43689,42,0,2326
"1071",2019092912,2147,"NO",1,1,43689,19,3,1802
"1072",2019092912,3052,"NO",1,1,43689,26,-1,825
"1073",2019093000,364,"CIN",0,1,38691,28,0,3205
"1074",2019093000,1882,"PIT",1,1,41953,29,4,1861
"1075",2019093000,3386,"PIT",1,1,41953,49,21,356
"1076",2019100300,278,"LA",0,1,38701,47,0,3449
"1077",2019100300,694,"LA",0,1,38701,32,-3,2999
"1078",2019100300,1989,"SEA",1,0,41175,48,8,1898
"1079",2019100300,3376,"SEA",1,1,41175,42,-5,821
"1080",2019100300,3789,"LA",0,1,38701,36,-2,563
"1081",2019100300,4745,"LA",0,0,38701,44,1,15
"1082",2019100600,1967,"CAR",1,0,48337,NA,7,1985
"1083",2019100600,2198,"JAX",0,1,43068,35,7,1861
"1084",2019100600,2982,"CAR",1,0,48337,46,4,1315
"1085",2019100600,3759,"JAX",0,1,43068,38,4,357
"1086",2019100601,387,"CIN",1,1,38691,23,0,3211
"1087",2019100601,1091,"ARI",0,0,45037,37,-4,2580
"1088",2019100601,1675,"ARI",0,1,45037,23,-4,2113
"1089",2019100601,1817,"CIN",1,1,38691,48,-7,2012
"1090",2019100601,2251,"ARI",0,1,45037,20,-4,1801
"1091",2019100601,2702,"CIN",1,1,38691,23,-7,1418
"1092",2019100601,3344,"ARI",0,1,45037,22,-4,808
"1093",2019100601,4499,"ARI",0,1,45037,31,0,2
"1094",2019100602,997,"ATL",0,1,27091,35,0,2696
"1095",2019100602,1626,"HOU",1,1,43846,50,3,2047
"1096",2019100602,2732,"HOU",1,1,43846,26,6,1360
"1097",2019100603,744,"NO",1,1,43689,29,0,2942
"1098",2019100603,1514,"TB",0,1,47928,42,3,2137
"1099",2019100604,295,"MIN",0,1,38134,31,0,3230
"1100",2019100604,1325,"MIN",0,1,38134,48,-3,2276
"1101",2019100604,2054,"MIN",0,1,38134,32,-8,1850
"1102",2019100604,2683,"NYG",1,1,43937,32,-11,1359
"1103",2019100604,3946,"MIN",0,1,38134,45,-15,253
"1104",2019100605,1612,"OAK",1,1,46236,41,14,1920
"1105",2019100606,1135,"NYJ",0,0,44240,55,14,2575
"1106",2019100606,2850,"PHI",1,1,44966,28,21,988
"1107",2019100607,414,"BAL",0,1,39470,27,0,3144
"1108",2019100607,1644,"PIT",1,1,41953,41,-10,2083
"1109",2019100607,2185,"PIT",1,1,41953,29,-7,1803
"1110",2019100607,3319,"BAL",0,1,39470,26,3,702
"1111",2019100607,3911,"PIT",1,1,41953,33,0,161
"1112",2019100607,4196,"BAL",0,1,39470,48,3,14
"1113",2019100608,850,"TEN",1,0,41991,50,0,2700
"1114",2019100608,1815,"TEN",1,0,41991,36,-7,1849
"1115",2019100608,3065,"TEN",1,0,41991,NA,0,747
"1116",2019100608,3472,"TEN",1,0,41991,53,-7,395
"1117",2019100609,1442,"NE",0,1,29874,37,1,2439
"1118",2019100609,2478,"NE",0,1,29874,23,-2,1834
"1119",2019100610,1286,"LAC",1,0,48488,NA,-14,2329
"1120",2019100610,1538,"DEN",0,1,40276,40,-14,2122
"1121",2019100610,3440,"LAC",1,1,48488,45,-10,412
"1122",2019100610,3925,"DEN",0,1,40276,46,-7,120
"1123",2019100610,4130,"LAC",1,1,48488,32,-10,15
"1124",2019100611,1740,"GB",0,1,32386,20,-14,1943
"1125",2019100611,2004,"DAL",1,0,40775,54,-17,1845
"1126",2019100611,2889,"DAL",1,1,40775,36,-24,1258
"1127",2019100611,4066,"GB",0,1,32386,38,-14,491
"1128",2019100611,4704,"DAL",1,0,40775,33,-10,104
"1129",2019100612,397,"KC",1,1,45046,29,0,3245
"1130",2019100612,1289,"IND",0,1,21213,32,3,2476
"1131",2019100612,3853,"IND",0,1,21213,31,-3,464
"1132",2019100612,4224,"IND",0,1,21213,29,-6,150
"1133",2019100612,4454,"KC",1,1,45046,36,-9,79
"1134",2019100700,1017,"SF",1,0,30403,47,14,2774
"1135",2019100700,2089,"SF",1,0,30403,52,18,1815
"1136",2019100700,3024,"SF",1,0,30403,NA,25,1004
"1137",2019100700,3783,"SF",1,1,30403,44,25,313
"1138",2019101000,2850,"NE",1,0,29874,40,7,1072
"1139",2019101300,152,"CAR",0,1,48337,49,0,3505
"1140",2019101300,2459,"CAR",0,1,48337,46,-10,1405
"1141",2019101300,2856,"TB",1,1,47928,54,-20,1232
"1142",2019101300,3820,"CAR",0,1,48337,29,-16,479
"1143",2019101300,4529,"CAR",0,0,48337,41,-11,76
"1144",2019101301,1045,"BAL",1,1,39470,40,7,2692
"1145",2019101301,2083,"CIN",0,1,38691,22,10,1839
"1146",2019101301,3084,"BAL",1,1,39470,49,7,907
"1147",2019101301,3742,"BAL",1,1,39470,21,10,229
"1148",2019101302,1229,"SEA",0,1,41175,38,14,2449
"1149",2019101302,1485,"SEA",0,1,41175,20,11,2248
"1150",2019101303,1683,"JAX",1,1,43068,22,-3,1964
"1151",2019101303,2458,"NO",0,1,43689,21,0,1422
"1152",2019101303,2710,"JAX",1,1,43068,32,-3,1094
"1153",2019101304,501,"KC",1,1,45046,41,7,3324
"1154",2019101304,813,"HOU",0,1,43846,44,10,3050
"1155",2019101304,2870,"HOU",0,0,43846,46,-6,1560
"1156",2019101305,1802,"MIA",1,1,46298,39,-7,1873
"1157",2019101305,2624,"WAS",0,1,40125,21,-11,1159
"1158",2019101305,2956,"WAS",0,0,40125,55,-14,900
"1159",2019101306,770,"MIN",1,1,38134,39,7,2817
"1160",2019101306,2205,"PHI",0,0,NA,NA,14,1820
"1161",2019101306,2813,"PHI",0,1,44966,40,7,1283
"1162",2019101307,1807,"ATL",0,1,27091,29,10,2021
"1163",2019101307,2222,"ARI",1,1,45037,22,7,1807
"1164",2019101307,2782,"ATL",0,1,27091,44,17,1371
"1165",2019101308,1953,"SF",0,0,30403,55,0,1803
"1166",2019101308,2741,"SF",0,1,30403,25,-7,1202
"1167",2019101308,3134,"SF",0,1,30403,34,-10,728
"1168",2019101309,299,"DEN",1,1,40276,31,0,3319
"1169",2019101309,1538,"DEN",1,1,40276,53,3,2082
"1170",2019101309,3627,"DEN",1,1,40276,48,13,297
"1171",2019101310,947,"DAL",0,1,40775,50,7,2700
"1172",2019101310,2132,"DAL",0,1,40775,62,18,1805
"1173",2019101310,2529,"DAL",0,1,40775,32,15,1374
"1174",2019101310,3073,"DAL",0,0,40775,40,12,853
"1175",2019101310,3737,"NYJ",1,1,44240,38,5,207
"1176",2019101311,1512,"LAC",1,0,48488,43,-21,1837
"1177",2019101311,1994,"PIT",0,1,41953,20,-21,1395
"1178",2019101311,2607,"LAC",1,1,48488,38,-24,844
"1179",2019101400,154,"DET",0,1,31446,26,0,3464
"1180",2019101400,944,"DET",0,1,31446,22,-10,2612
"1181",2019101400,1998,"GB",1,1,32386,37,-6,1811
"1182",2019101400,2467,"DET",0,1,31446,41,0,1444
"1183",2019101400,3266,"DET",0,1,31446,54,-6,742
"1184",2019101400,4146,"GB",1,1,32386,23,-2,2
"1185",2019101700,823,"KC",0,1,45046,33,-1,2764
"1186",2019101700,1283,"KC",0,1,45046,20,-4,2284
"1187",2019101700,3679,"KC",0,1,45046,39,-21,308
"1188",2019102000,290,"ATL",1,1,27091,52,0,3388
"1189",2019102000,587,"LA",0,0,38701,40,3,3011
"1190",2019102000,807,"LA",0,1,38701,55,3,2807
"1191",2019102000,1857,"LA",0,1,38701,25,-7,1920
"1192",2019102000,1988,"ATL",1,0,27091,50,-10,1875
"1193",2019102000,3663,"LA",0,1,38701,20,-24,346
"1194",2019102001,358,"BUF",1,1,33469,39,0,3358
"1195",2019102001,753,"BUF",1,1,33469,43,3,2932
"1196",2019102001,1367,"BUF",1,1,33469,45,-1,2411
"1197",2019102001,2486,"MIA",0,0,NA,NA,-5,1302
"1198",2019102002,1375,"JAX",0,1,43068,21,0,2194
"1199",2019102002,2316,"JAX",0,1,43068,29,4,1807
"1200",2019102002,3384,"CIN",1,1,38691,38,-2,936
"1201",2019102002,4431,"JAX",0,1,43068,26,-14,120
"1202",2019102003,3341,"DET",1,1,31446,46,-7,1106
"1203",2019102003,3625,"MIN",0,0,38134,45,-4,776
"1204",2019102004,186,"OAK",0,1,46236,45,0,3445
"1205",2019102005,1265,"HOU",0,1,43846,47,7,2345
"1206",2019102005,1496,"HOU",0,1,43846,31,4,2190
"1207",2019102005,2054,"HOU",0,1,43846,26,8,1827
"1208",2019102006,1064,"ARI",0,1,45037,47,-14,2614
"1209",2019102006,3093,"NYG",1,0,43937,37,-10,971
"1210",2019102006,3933,"ARI",0,1,45037,35,-3,133
"1211",2019102007,366,"WAS",1,0,40125,39,0,3110
"1212",2019102007,997,"SF",0,0,30403,45,0,2460
"1213",2019102007,2842,"SF",0,1,30403,22,-3,546
"1214",2019102007,3262,"SF",0,1,30403,29,-6,27
"1215",2019102008,503,"TEN",1,1,41688,45,0,3066
"1216",2019102008,833,"LAC",0,1,48488,29,3,2707
"1217",2019102008,2990,"LAC",0,1,48488,50,6,659
"1218",2019102009,1435,"CHI",1,1,46426,46,-2,2498
"1219",2019102009,1798,"NO",0,1,43689,39,1,2195
"1220",2019102009,2168,"NO",0,0,43689,42,-2,1942
"1221",2019102009,3712,"NO",0,1,43689,30,-16,769
"1222",2019102010,256,"BAL",0,1,39470,25,0,3322
"1223",2019102010,1112,"BAL",0,1,39470,28,4,2470
"1224",2019102010,1446,"SEA",1,1,41175,34,1,2259
"1225",2019102010,2134,"SEA",1,1,41175,31,-3,1806
"1226",2019102010,3717,"BAL",0,1,39470,22,-7,230
"1227",2019102010,4094,"SEA",1,1,41175,35,-17,113
"1228",2019102011,1909,"DAL",1,1,40775,26,14,1894
"1229",2019102011,2217,"DAL",1,1,40775,63,17,1804
"1230",2019102011,3240,"DAL",1,1,40775,29,17,760
"1231",2019102100,612,"NE",0,1,29874,34,-7,2933
"1232",2019102400,510,"MIN",1,1,38134,50,0,3025
"1233",2019102400,881,"WAS",0,1,40125,21,3,2643
"1234",2019102400,1138,"MIN",1,1,38134,29,0,2249
"1235",2019102400,1429,"WAS",0,1,40125,30,3,1920
"1236",2019102400,2119,"MIN",1,1,38134,27,7,1417
"1237",2019102400,2820,"MIN",1,1,38134,40,7,640
"1238",2019102700,873,"ATL",1,0,27091,51,-3,2700
"1239",2019102700,1603,"ATL",1,0,27091,53,-17,1953
"1240",2019102700,2749,"ATL",1,1,27091,47,-16,1110
"1241",2019102700,4183,"ATL",1,1,27091,37,-10,81
"1242",2019102701,622,"PHI",0,1,44966,37,0,2922
"1243",2019102701,2176,"BUF",1,0,33469,53,-4,1802
"1244",2019102702,702,"CHI",1,0,46426,33,0,2838
"1245",2019102702,894,"CHI",1,1,46426,22,0,2688
"1246",2019102702,1669,"CHI",1,1,46426,25,3,2060
"1247",2019102702,2209,"CHI",1,1,46426,19,-1,1801
"1248",2019102702,2907,"LAC",0,1,48488,20,9,942
"1249",2019102702,3235,"LAC",0,0,48488,42,6,657
"1250",2019102702,4224,"CHI",1,0,46426,41,-1,4
"1251",2019102703,1392,"DET",1,0,31446,53,7,2294
"1252",2019102704,2183,"HOU",1,1,43846,33,-7,1867
"1253",2019102704,2675,"HOU",1,1,43846,40,-4,1533
"1254",2019102704,3561,"OAK",0,1,46236,44,-1,652
"1255",2019102705,1631,"JAX",1,1,43068,29,6,1980
"1256",2019102705,2056,"JAX",1,1,43068,43,9,1816
"1257",2019102705,2800,"JAX",1,1,43068,24,12,1035
"1258",2019102707,353,"NO",1,0,43689,47,0,3240
"1259",2019102707,529,"ARI",0,1,45037,31,0,3046
"1260",2019102707,932,"NO",1,1,43689,26,-3,2657
"1261",2019102707,1523,"ARI",0,1,45037,31,7,2123
"1262",2019102707,3059,"ARI",0,1,45037,50,11,1007
"1263",2019102708,275,"TB",0,1,47928,22,0,3393
"1264",2019102708,1587,"TB",0,1,47928,48,11,2276
"1265",2019102708,1835,"TB",0,1,47928,24,8,2030
"1266",2019102708,1990,"TEN",1,1,41688,51,5,1875
"1267",2019102708,3225,"TEN",1,1,41688,42,-6,942
"1268",2019102708,3967,"TEN",1,0,NA,NA,4,225
"1269",2019102709,606,"CAR",0,1,48337,41,7,2968
"1270",2019102709,3433,"SF",1,1,30403,20,28,776
"1271",2019102710,930,"DEN",0,1,40276,21,0,2580
"1272",2019102710,1406,"DEN",0,1,40276,29,-3,2137
"1273",2019102710,1938,"IND",1,1,21213,55,-6,1806
"1274",2019102710,2565,"IND",1,1,21213,45,-10,1269
"1275",2019102710,4343,"IND",1,1,21213,51,-1,26
"1276",2019102711,543,"NE",1,1,29874,20,0,3098
"1277",2019102711,1994,"NE",1,0,29874,NA,10,1945
"1278",2019102711,2524,"CLE",0,1,47953,38,10,1421
"1279",2019102711,3513,"NE",1,1,29874,29,14,466
"1280",2019102711,3762,"NE",1,0,29874,34,17,252
"1281",2019102711,3967,"CLE",0,1,47953,47,17,158
"1282",2019102712,724,"KC",1,0,45046,50,-7,2956
"1283",2019102712,2086,"KC",1,1,45046,28,0,1860
"1284",2019102712,2887,"GB",0,1,32386,35,3,995
"1285",2019102800,1662,"PIT",1,1,41953,42,-14,1969
"1286",2019102800,2420,"PIT",1,0,41953,54,-4,1588
"1287",2019103100,3612,"ARI",1,1,45037,36,-14,568
"1288",2019110300,440,"HOU",0,1,43846,52,0,3204
"1289",2019110300,1603,"JAX",1,1,43068,30,-9,1912
"1290",2019110300,1916,"HOU",0,0,43846,58,-6,1811
"1291",2019110300,2264,"JAX",1,0,NA,NA,-6,1443
"1292",2019110300,2539,"HOU",0,1,43846,42,-6,1202
"1293",2019110301,861,"BUF",1,1,33469,42,7,2728
"1294",2019110301,1096,"WAS",0,1,40125,29,10,2445
"1295",2019110301,1646,"WAS",0,1,40125,33,14,1836
"1296",2019110301,2503,"WAS",0,1,40125,39,11,985
"1297",2019110302,316,"TEN",0,0,34707,43,0,3287
"1298",2019110302,1014,"CAR",1,1,48337,35,0,2614
"1299",2019110302,3723,"CAR",1,0,48337,49,16,366
"1300",2019110302,4490,"TEN",0,0,34707,44,10,52
"1301",2019110303,1593,"KC",1,1,45046,24,0,2078
"1302",2019110303,2286,"MIN",0,1,38134,29,3,1809
"1303",2019110303,3292,"KC",1,1,45046,45,1,935
"1304",2019110303,4183,"KC",1,1,45046,54,-3,156
"1305",2019110303,4532,"KC",1,1,45046,44,0,3
"1306",2019110304,758,"NYJ",0,0,44240,49,-7,2830
"1307",2019110304,2368,"NYJ",0,1,44240,52,12,1806
"1308",2019110304,2635,"MIA",1,0,46298,49,9,1608
"1309",2019110304,2840,"NYJ",0,1,44240,40,9,1312
"1310",2019110304,3164,"MIA",1,1,46298,26,6,965
"1311",2019110304,4363,"NYJ",0,1,44240,29,11,19
"1312",2019110305,447,"PHI",1,1,44966,28,0,3108
"1313",2019110305,970,"PHI",1,1,44966,28,3,2605
"1314",2019110305,4048,"PHI",1,1,44966,38,5,29
"1315",2019110306,378,"IND",0,1,21213,25,0,3132
"1316",2019110306,642,"PIT",1,1,41953,21,-3,2761
"1317",2019110306,1846,"PIT",1,1,41953,51,-6,1800
"1318",2019110306,2890,"PIT",1,1,41953,33,2,900
"1319",2019110306,3524,"PIT",1,1,41953,26,-1,399
"1320",2019110306,4126,"IND",0,0,21213,43,2,74
"1321",2019110307,1089,"OAK",1,1,46236,32,0,2614
"1322",2019110307,2392,"OAK",1,0,46236,45,3,1555
"1323",2019110307,2697,"DET",0,1,31446,23,3,1187
"1324",2019110308,1202,"SEA",1,0,41175,47,-7,2468
"1325",2019110308,2187,"TB",0,0,47928,50,-8,1802
"1326",2019110308,3019,"TB",0,1,47928,41,0,1102
"1327",2019110308,3363,"SEA",1,1,41175,37,-3,870
"1328",2019110308,3833,"SEA",1,1,41175,22,0,502
"1329",2019110308,3987,"TB",0,1,47928,45,3,327
"1330",2019110308,4726,"SEA",1,0,41175,40,0,3
"1331",2019110309,943,"CLE",0,1,47953,39,7,2572
"1332",2019110309,1231,"CLE",0,1,47953,30,11,2237
"1333",2019110309,1501,"CLE",0,1,47953,27,8,2033
"1334",2019110309,1662,"DEN",1,1,40276,43,5,1912
"1335",2019110309,2097,"CLE",0,1,47953,30,8,1819
"1336",2019110310,415,"LAC",1,1,46342,29,0,3120
"1337",2019110310,732,"LAC",1,1,46342,40,3,2769
"1338",2019110310,1803,"LAC",1,1,46342,34,6,1805
"1339",2019110310,2104,"LAC",1,1,46342,43,9,1486
"1340",2019110310,2626,"GB",0,1,32386,54,19,950
"1341",2019110310,3505,"LAC",1,0,46342,44,15,135
"1342",2019110311,732,"BAL",1,1,39470,39,7,2853
"1343",2019110311,1901,"NE",0,1,32371,22,10,2024
"1344",2019110311,2368,"NE",0,1,32371,19,7,1810
"1345",2019110400,485,"DAL",0,1,40775,35,3,3203
"1346",2019110400,875,"DAL",0,0,40775,54,0,2834
"1347",2019110400,1676,"NYG",1,1,43937,25,6,1973
"1348",2019110400,2151,"DAL",0,1,40775,52,2,1803
"1349",2019110400,2753,"DAL",0,1,40775,28,-1,1186
"1350",2019110400,2972,"NYG",1,1,43937,26,-4,930
"1351",2019110400,3423,"NYG",1,1,43937,29,-8,713
"1352",2019110700,432,"OAK",1,1,46236,40,0,3185
"1353",2019110700,2392,"OAK",1,1,46236,22,3,1596
"1354",2019110700,2598,"OAK",1,0,46236,53,6,1381
"1355",2019110700,3015,"LAC",0,1,46342,27,6,928
"1356",2019111000,370,"DET",0,1,31446,22,0,3225
"1357",2019111000,1797,"DET",0,1,31446,54,-3,2086
"1358",2019111001,880,"CIN",1,1,38691,42,-14,2619
"1359",2019111001,3451,"CIN",1,1,38691,39,-39,154
"1360",2019111002,1635,"CLE",1,1,47953,27,-1,2018
"1361",2019111002,2000,"BUF",0,0,33469,34,2,1820
"1362",2019111002,2828,"CLE",1,1,47953,47,0,1133
"1363",2019111002,4405,"BUF",0,0,33469,53,3,22
"1364",2019111003,937,"CAR",0,1,48337,50,0,2700
"1365",2019111003,2890,"GB",1,1,32386,47,11,986
"1366",2019111004,368,"ATL",0,1,45576,37,0,3272
"1367",2019111004,638,"NO",1,1,43689,29,-3,2953
"1368",2019111004,1908,"ATL",0,1,45576,36,-7,1895
"1369",2019111004,2262,"NO",1,1,43689,47,-10,1805
"1370",2019111004,2922,"NO",1,1,43689,28,-7,1269
"1371",2019111004,3838,"ATL",0,1,45576,48,-11,453
"1372",2019111004,4279,"ATL",0,1,45576,30,-14,155
"1373",2019111005,2910,"NYJ",1,1,44240,53,-6,1006
"1374",2019111005,3494,"NYJ",1,1,44240,35,4,459
"1375",2019111006,259,"ARI",0,1,45037,37,0,3377
"1376",2019111006,1016,"ARI",0,1,45037,54,4,2659
"1377",2019111006,1339,"TB",1,1,47928,30,1,2337
"1378",2019111006,2688,"TB",1,1,47928,45,4,1422
"1379",2019111006,3692,"TB",1,1,47928,41,0,588
"1380",2019111007,697,"KC",0,1,45046,30,-7,2987
"1381",2019111007,1815,"KC",0,1,45046,41,3,1877
"1382",2019111007,2877,"KC",0,1,45046,43,1,1023
"1383",2019111007,3677,"KC",0,1,45046,39,-2,199
"1384",2019111007,3980,"KC",0,0,NA,NA,-5,87
"1385",2019111007,4301,"KC",0,0,45046,NA,3,3
"1386",2019111008,504,"MIA",0,1,46298,47,0,3109
"1387",2019111008,2539,"IND",1,1,21213,25,-10,1374
"1388",2019111008,3001,"IND",1,1,21213,39,-7,943
"1389",2019111008,3773,"MIA",0,1,46298,48,-1,216
"1390",2019111009,4490,"PIT",1,1,41953,33,2,169
"1391",2019111010,248,"DAL",1,0,40775,57,0,3428
"1392",2019111010,3511,"DAL",1,1,40775,23,-7,603
"1393",2019111100,426,"SF",1,1,48488,43,0,3204
"1394",2019111100,4080,"SEA",0,1,41175,46,0,109
"1395",2019111100,4387,"SF",1,1,48488,47,-3,6
"1396",2019111400,635,"PIT",0,0,41953,44,7,3172
"1397",2019111400,2016,"CLE",1,0,47953,45,14,1956
"1398",2019111400,3393,"CLE",1,0,47953,50,7,901
